,tau,Accuracy,Precision,Recall,F1,ROC_AUC,tn,fp,fn,tp,Accuracy_PA,Precision_PA,Recall_PA,F1_PA,tn_PA,fp_PA,fn_PA,tp_PA
Q90.000,0.10020768940448761,0.5530514054190935,0.07135056425191118,0.67008547008547,0.1289685803586116,,12320,10204,386,784,0.5693424495652908,0.10286618603833304,1.0,0.18654336734693877,12320,10204,0,1170
Q91.000,0.10026409447193146,0.581877268506795,0.07566779990286547,0.6658119658119658,0.13589184474487573,,13008,9516,391,779,0.5983793365408965,0.10948905109489052,1.0,0.19736842105263158,13008,9516,0,1170
Q92.000,0.1003300780057907,0.614374947244028,0.08099295256127065,0.6581196581196581,0.14423527208017234,,13787,8737,400,770,0.6312568582763569,0.11809831432320582,1.0,0.21124853299629867,13787,8737,0,1170
Q93.000,0.10040374577045441,0.6462817590951295,0.08742419041080216,0.652991452991453,0.15420324957109696,,14549,7975,406,764,0.6634168987929434,0.12793876435210497,1.0,0.2268540959767329,14549,7975,0,1170
Q94.000,0.1004929232597351,0.6802988098252722,0.09538850284270373,0.6452991452991453,0.1662080352228949,,15364,7160,415,755,0.6978137925213134,0.1404561824729892,1.0,0.2463157894736842,15364,7160,0,1170
Q95.000,0.10060789287090302,0.7189161813117245,0.10650802752293578,0.635042735042735,0.18242082003437274,,16291,6233,427,743,0.7369376213387355,0.15804403620153992,1.0,0.27294995917415144,16291,6233,0,1170
Q96.000,0.10076018780469895,0.7647927745420782,0.12348212758679665,0.6170940170940171,0.20578594841100187,,17399,5125,448,722,0.7837005148982865,0.18586179507545672,1.0,0.31346282652377766,17399,5125,0,1170
Q97.000,0.10100590020418167,0.8171266987422976,0.15355969331872946,0.5991452991452991,0.24446381865736705,,18660,3864,469,701,0.8369207394277032,0.232419547079857,1.0,0.37717601547388785,18660,3864,0,1170
Q98.000,0.10133563965559006,0.8680256605047691,0.1975270479134467,0.5461538461538461,0.29012485811577754,,19928,2596,531,639,0.8904363974001857,0.3106744556558683,1.0,0.47406807131280393,19928,2596,0,1170
Q99.000,0.10231515496969223,0.9262260487887228,0.26768488745980706,0.2846153846153846,0.27589063794531893,,21613,911,837,333,0.961551447623871,0.5622296972609322,1.0,0.7197785296831744,21613,911,0,1170
Q100.000,0.12099583446979523,0.950409386342534,0.0,0.0,0.0,,22519,5,1170,0,0.950409386342534,0.0,0.0,0.0,22519,5,1170,0
Q_off_f1_best,0.10150088369846344,0.8851608002025829,0.2143646408839779,0.49743589743589745,0.2996138996138996,0.6816326972027558,20391,2133,588,582,0.9099772094201064,0.3542234332425068,1.0,0.5231388329979879,20391,2133,0,1170
