,tau,Accuracy,Precision,Recall,F1,tn,fp,fn,tp,Accuracy_PA,Precision_PA,Recall_PA,F1_PA,tn_PA,fp_PA,fn_PA,tp_PA
Q99.000,0.5349927836656608,0.8586056644880175,0.35048449202386495,0.9734398871782818,0.5154004106776181,86301,15350,226,8283,0.8606572258533043,0.35663690850412844,1.0,0.5257661888284726,86301,15350,0,8509
Q99.100,0.5851372931599618,0.8599582425562817,0.34967405475880053,0.9455870255024093,0.5105491925505251,86687,14964,463,8046,0.864161220043573,0.3625015975801985,1.0,0.5321118128947533,86687,14964,0,8509
Q99.200,0.6464382472038296,0.8592229484386347,0.3425705159926222,0.8949347749441767,0.4954779100787298,87037,14614,894,7615,0.8673384168482208,0.36798858279634994,1.0,0.5379994941831058,87037,14614,0,8509
Q99.300,0.7097922767400758,0.858378721859114,0.3359093012494216,0.8530967211188154,0.48202131544872007,87300,14351,1250,7259,0.8697258533042846,0.37222222222222223,1.0,0.5425101214574899,87300,14351,0,8509
Q99.400,0.8044194054603608,0.8570806100217865,0.3274998807877545,0.8071453754847808,0.46594301221166884,87548,14103,1641,6868,0.8719771241830065,0.37630461701751283,1.0,0.5468333279778927,87548,14103,0,8509
Q99.500,0.9108605986833593,0.8551107480029049,0.3171019045749067,0.7591961452579622,0.4473529309926942,87739,13912,2049,6460,0.8737109658678286,0.3795102805405646,1.0,0.5502101519560297,87739,13912,0,8509
Q99.600,1.0997382197380128,0.8497185911401598,0.2917917399855087,0.6625925490656951,0.405159713987999,87967,13684,2871,5638,0.8757806826434278,0.3834091830757446,1.0,0.5542961370594749,87967,13684,0,8509
Q99.700,1.6199696511030197,0.8502904865649964,0.2871994455403316,0.6330943706663533,0.3951441355534365,88281,13370,3122,5387,0.8786310820624547,0.3889117418529183,1.0,0.5600236935632487,88281,13370,0,8509
Q99.800,2.7643288779258834,0.9460602759622367,0.6579303556047742,0.6283934657421554,0.6428227939408512,98871,2780,3162,5347,0.9743827160493828,0.7528229750155597,0.9950640498295922,0.857157319295404,98871,2780,42,8467
Q99.900,6.852649537086576,0.9230573710965868,0.8113207547169812,0.005053472793512751,0.010044382153702406,101641,10,8466,43,0.9995279593318809,0.9988203373835083,0.9950640498295922,0.9969386553632403,101641,10,42,8467
Q100.000,23.82763671875,0.9228576615831517,0.8666666666666667,0.0015277941003643202,0.0030502111684655095,101649,2,8496,13,0.9234295570079883,0.9743589743589743,0.008931719355976026,0.01770117619657622,101649,2,8433,76
Qbest,3.984332799911499,0.9653867102396514,0.9032978357952594,0.61805147490892,0.733933431023655,101088,563,3250,5259,0.9945079883805374,0.9376522702104098,0.9950640498295922,0.9655054450082673,101088,563,42,8467
