,tau,Accuracy,Precision,Recall,F1,tn,fp,fn,tp,Accuracy_PA,Precision_PA,Recall_PA,F1_PA,tn_PA,fp_PA,fn_PA,tp_PA
Q99.000,0.5349927836656608,0.8593409586056645,0.3516898777173913,0.9734398871782818,0.5167025357911481,86382,15269,226,8283,0.8613925199709513,0.35785179577760956,1.0,0.5270852045714994,86382,15269,0,8509
Q99.100,0.5851372931599618,0.8605936819172113,0.3506889935461364,0.9451169350099894,0.5115613371075984,86761,14890,467,8042,0.8648329702251271,0.36364801914611733,1.0,0.5333458693744515,86761,14890,0,8509
Q99.200,0.6464382472038296,0.8596496005809732,0.3431974016600505,0.8941121165824422,0.49600678032402123,87091,14560,901,7608,0.8678286129266521,0.3688499718236595,1.0,0.5389195009183608,87091,14560,0,8509
Q99.300,0.7097922767400758,0.8585421205519245,0.33593097689952683,0.8510988365260312,0.481724149399674,87335,14316,1267,7242,0.8700435729847494,0.37279299014238776,1.0,0.5431161039126828,87335,14316,0,8509
Q99.400,0.8044194054603608,0.8573075526506899,0.3278414517669532,0.806792807615466,0.4662297531325342,87576,14075,1644,6865,0.8722312999273784,0.37677116542685085,1.0,0.5473257646415591,87576,14075,0,8509
Q99.500,0.9108605986833593,0.8551742919389979,0.3169952313062288,0.7577858737807028,0.4470017331022531,87758,13893,2061,6448,0.8738834422657952,0.37983215784304974,1.0,0.5505483484843584,87758,13893,0,8509
Q99.600,1.0997382197380128,0.8497185911401598,0.29153280132656234,0.6611822775884357,0.40464631207969215,87979,13672,2883,5626,0.8758896151053014,0.38361660880934134,1.0,0.5545128706419029,87979,13672,0,8509
Q99.700,1.6199696511030197,0.8503449527959331,0.2873140297552392,0.6332118932894583,0.3952754750201746,88286,13365,3121,5388,0.8786764705882353,0.3890006400292585,1.0,0.5601158542606063,88286,13365,0,8509
Q99.800,2.7643288779258834,0.9470225127087872,0.6666251090886424,0.6283934657421554,0.6469449485783424,98977,2674,3162,5347,0.9753449527959331,0.7599856386320797,0.9950640498295922,0.8617811704834606,98977,2674,42,8467
Q99.900,6.852649537086576,0.9230573710965868,0.8235294117647058,0.004935950170407804,0.009813084112149532,101642,9,8467,42,0.999537037037037,0.9989381783860312,0.9950640498295922,0.9969973506034736,101642,9,42,8467
Q100.000,23.82763671875,0.9228576615831517,0.8666666666666667,0.0015277941003643202,0.0030502111684655095,101649,2,8496,13,0.9234295570079883,0.9743589743589743,0.008931719355976026,0.01770117619657622,101649,2,8433,76
