,tau,Accuracy,Precision,Recall,F1,tn,fp,fn,tp,Accuracy_PA,Precision_PA,Recall_PA,F1_PA,tn_PA,fp_PA,fn_PA,tp_PA
Q90.000,0.12051471993327141,0.31293572984749457,0.10106180816190793,1.0,0.1835715441454075,25964,75687,0,8509,0.31293572984749457,0.10106180816190793,1.0,0.1835715441454075,25964,75687,0,8509
Q91.000,0.1336480833590031,0.3991285403050109,0.11390744434478789,1.0,0.20451868765773346,35459,66192,0,8509,0.3991285403050109,0.11390744434478789,1.0,0.20451868765773346,35459,66192,0,8509
Q92.000,0.14770216286182403,0.4738289760348584,0.12800878565411,1.0,0.22696416425494456,43688,57963,0,8509,0.4738289760348584,0.12800878565411,1.0,0.22696416425494456,43688,57963,0,8509
Q93.000,0.16684923872351645,0.5616648511256355,0.14981688851327557,1.0,0.26059260393538014,53364,48287,0,8509,0.5616648511256355,0.14981688851327557,1.0,0.26059260393538014,53364,48287,0,8509
Q94.000,0.1900584474205971,0.6418119099491648,0.1773927908770613,1.0,0.30133153906084,62193,39458,0,8509,0.6418119099491648,0.1773927908770613,1.0,0.30133153906084,62193,39458,0,8509
Q95.000,0.21656475961208344,0.7023329702251271,0.20602905569007263,1.0,0.3416651609146941,68860,32791,0,8509,0.7023329702251271,0.20602905569007263,1.0,0.3416651609146941,68860,32791,0,8509
Q96.000,0.24892117202281958,0.7523874364560639,0.23775989268947015,0.9998824773768951,0.3841690560585194,74375,27276,1,8508,0.75239651416122,0.23778119323738997,1.0,0.38420553573847477,74375,27276,0,8509
Q97.000,0.28509945631027234,0.7888162672476398,0.2677328967666782,0.9994123868844753,0.4223281684545094,78392,23259,5,8504,0.7888616557734205,0.26784814908083604,1.0,0.4225240211535119,78392,23259,0,8509
Q98.000,0.34962676048278907,0.827060639070443,0.30859176410777833,0.9987072511458456,0.4714955474796793,82611,19040,11,8498,0.8271604938271605,0.30886783549312136,1.0,0.47196183925897167,82611,19040,0,8509
Q99.000,0.5349927836656767,0.8586056644880175,0.35048449202386495,0.9734398871782818,0.5154004106776181,86301,15350,226,8283,0.8606572258533043,0.35663690850412844,1.0,0.5257661888284726,86301,15350,0,8509
Q100.000,23.82763671875,0.9228576615831517,0.8666666666666667,0.0015277941003643202,0.0030502111684655095,101649,2,8496,13,0.9234295570079883,0.9743589743589743,0.008931719355976026,0.01770117619657622,101649,2,8433,76
Qbest,3.984332799911499,0.9653867102396514,0.9032978357952594,0.61805147490892,0.733933431023655,101088,563,3250,5259,0.9945079883805374,0.9376522702104098,0.9950640498295922,0.9655054450082673,101088,563,42,8467
