,tau,Accuracy,Precision,Recall,F1,tn,fp,fn,tp,Accuracy_PA,Precision_PA,Recall_PA,F1_PA,tn_PA,fp_PA,fn_PA,tp_PA
Q90.000,0.0128100789152086,0.852666813359738,0.44896481956290446,0.9431518393668474,0.6083426883308716,332150,63185,3103,51481,0.8565764059752978,0.4572901009233412,0.9753773999706874,0.622657287043372,332150,63185,1344,53240
Q91.000,0.014810760775581014,0.8681407097722035,0.47774920700463597,0.9326542576579218,0.631840240284966,339685,55650,3676,50908,0.8733238649623599,0.4889337863899348,0.9753773999706874,0.6513574024003818,339685,55650,1344,53240
Q92.000,0.01748015217483045,0.8842702797614682,0.51274540607928,0.9268100542283453,0.6602282589544982,347261,48074,3995,50589,0.8898935141658831,0.5249276135701086,0.9731606331525722,0.6819877132054155,347261,48074,1465,53119
Q93.000,0.021735525857657197,0.9011355377301248,0.5560561504743938,0.9180162685035907,0.6925963551925031,355329,40006,4475,50109,0.9078256308357726,0.5704053691275168,0.9731606331525722,0.7192385027317226,355329,40006,1465,53119
Q94.000,0.02949612278491297,0.9156292577108324,0.6023821841204149,0.8959585226439982,0.7204095160933932,363054,32281,5679,48905,0.9249953880587395,0.6220023419203747,0.9731606331525722,0.7589295919533661,363054,32281,1465,53119
Q95.000,0.042583777010441165,0.9239552008250373,0.6402467571810195,0.8518247105378866,0.731034699621087,369209,26126,8088,46496,0.9370731176056134,0.667286434720595,0.9599516341785138,0.7873005379090664,369209,26126,2186,52398
Q96.000,0.061453354060649876,0.9308164358473414,0.6783720894864113,0.8171808588597391,0.7413347515726667,374187,21148,9979,44605,0.9481373313863162,0.7124520708128246,0.9599516341785138,0.817888082416296,374187,21148,2186,52398
Q97.000,0.090866241231561,0.9364041082950486,0.7230610667353775,0.7711600469001906,0.7463364036915221,379213,16122,12491,42093,0.9593082310371422,0.7647110332749563,0.9599516341785138,0.8512802183519625,379213,16122,2186,52398
Q98.000,0.15098552018404027,0.9473282968712146,0.8099137066024483,0.7393741755825883,0.7730380983393033,385863,9472,14226,40358,0.9732507406888795,0.8459662075358171,0.9530448483071963,0.8963188228503493,385863,9472,2563,52021
Q99.000,0.28878802597523345,0.9546296111077772,0.9036358052399065,0.7007547999413748,0.7893677834759011,391256,4079,16334,38250,0.9821901275562934,0.9254691297118529,0.9279275978308662,0.9266967332339247,391256,4079,3934,50650
Q100.000,18.428874969482422,0.8786826073137609,0.5135135135135135,0.0003480873516048659,0.0006957031178484466,395317,18,54565,19,0.8802428881643141,0.9756427604871448,0.013208998974058332,0.02606510854436672,395317,18,53863,721
Q_off_f1_best,6.95352029800415,0.9527070428232638,0.994859146558897,0.6133482339147003,0.7588512625232331,395162,173,21105,33479,0.9626932847912625,0.9954646742692358,0.6956617323757878,0.8189886658973999,395162,173,16612,37972
