,tau,Accuracy,Precision,Recall,F1,tn,fp,fn,tp,Accuracy_PA,Precision_PA,Recall_PA,F1_PA,tn_PA,fp_PA,fn_PA,tp_PA
Q99.000,0.2887880259752282,0.9546296111077772,0.9036358052399065,0.7007547999413748,0.7893677834759011,391256,4079,16334,38250,0.9821901275562934,0.9254691297118529,0.9279275978308662,0.9266967332339247,391256,4079,3934,50650
Q99.100,0.32657212159037596,0.9555808934497099,0.9165041531238715,0.6974021691338121,0.79208065002757,391867,3468,16517,38067,0.9835481497780711,0.9359178092316789,0.9279275978308662,0.9319055767143198,391867,3468,3934,50650
Q99.200,0.37721196937561047,0.9564254899215192,0.9291164707902937,0.6937564121354243,0.7943696835569167,392446,2889,16716,37868,0.9826813270833195,0.945044702301693,0.910175142899018,0.9272822293148179,392446,2889,4903,49681
Q99.300,0.39860778805613517,0.95664108428406,0.933058422638155,0.692272460794372,0.7948297259207842,392624,2711,16797,37787,0.9830769538516934,0.9482554588486792,0.910175142899018,0.9288251570445707,392624,2711,4903,49681
Q99.400,0.44125210505723966,0.9570744956314359,0.9405680881361014,0.6897625677854317,0.7958737171424647,392956,2379,16934,37650,0.9838148644533794,0.9543027276219747,0.910175142899018,0.931716739807209,392956,2379,4903,49681
Q99.500,0.46521833449602146,0.9572345244366208,0.9439740723061075,0.6883518979920856,0.7961477745876021,393105,2230,17011,37573,0.9841460351752205,0.9570418601067211,0.910175142899018,0.9330203295929387,393105,2230,4903,49681
Q99.600,0.5371934030056,0.9577079429852929,0.9531504893964111,0.6850725487322292,0.7971774537392343,393497,1838,17190,37394,0.9797185715651039,0.9625928564159968,0.8664993404660707,0.912021905340391,393497,1838,7287,47297
Q99.700,0.6958277280926711,0.9565455115254079,0.9642222987835581,0.6665506375494651,0.788218854598828,393985,1350,18201,36383,0.9755644904971784,0.9708360337005832,0.8233181884801407,0.8910125503102881,393985,1350,9644,44940
Q99.800,1.2076626770496373,0.955403083666171,0.9785134048629016,0.6465997361864283,0.778661489415684,394560,775,19290,35294,0.9760267959343794,0.9829099409014731,0.8165946064780888,0.8920666052915983,394560,775,10011,44573
Q99.900,1.7993706235885636,0.9548163113804929,0.9876989663714798,0.6354792613219992,0.7733743576023098,394903,432,19897,34687,0.9715215405439646,0.9898674797701419,0.7731752894621134,0.8682047747868216,394903,432,12381,42203
Q100.000,18.428874969482422,0.8786826073137609,0.5135135135135135,0.0003480873516048659,0.0006957031178484466,395317,18,54565,19,0.8802428881643141,0.9756427604871448,0.013208998974058332,0.02606510854436672,395317,18,53863,721
Q_off_f1_best,6.95352029800415,0.9527070428232638,0.994859146558897,0.6133482339147003,0.7588512625232331,395162,173,21105,33479,0.9626932847912625,0.9954646742692358,0.6956617323757878,0.8189886658973999,395162,173,16612,37972
