,tau,Accuracy,Precision,Recall,F1,ROC_AUC,tn,fp,fn,tp,Accuracy_PA,Precision_PA,Recall_PA,F1_PA,tn_PA,fp_PA,fn_PA,tp_PA
Q99.900,1.7993713855743425,0.6822716977944919,0.2462701994969507,0.7856697933460355,0.37499672091010045,,264082,131253,11699,42885,0.6948917471811593,0.2700705165280064,0.8896929503151106,0.4143600682593857,264082,131253,6021,48563
Q99.910,1.847392544305322,0.7052336087162356,0.2604154514027472,0.7769859299428404,0.39008843696968865,,274887,120448,12173,42411,0.7189071810703704,0.28733632722130514,0.8896929503151106,0.43438359533978854,274887,120448,6021,48563
Q99.920,1.8958708703994573,0.7274664995254702,0.27614503816793895,0.7687783965997362,0.4063347277093501,,285338,109997,12621,41963,0.7421358066674224,0.3062752270433905,0.8896929503151106,0.4556825432571407,285338,109997,6021,48563
Q99.930,1.9452908421277801,0.7495904818422872,0.2944303654099359,0.7619998534369046,0.4247434260913965,,295662,99673,12991,41593,0.7650821592331064,0.3276059796540651,0.8896929503151106,0.47887782269993084,295662,99673,6021,48563
Q99.940,1.998137712979275,0.7732458509198322,0.31777007767542276,0.7577312032830134,0.4477620019378481,,306538,88797,13224,41360,0.7892553993052083,0.353545428072219,0.8896929503151106,0.5060121702163131,306538,88797,6021,48563
Q99.950,2.1589661912918103,0.8340167896888107,0.4002660234457977,0.7387512824270849,0.5192143027290813,,334916,60419,14260,40324,0.8521044899192965,0.44509143009340474,0.8878425912355269,0.5929342672743402,334916,60419,6122,48462
Q99.960,2.5123711229323136,0.9117752306526286,0.6256624919825811,0.6791001025941668,0.6512870069401739,,373157,22178,17516,37068,0.9368308517755418,0.6855031977197634,0.8856258244174117,0.772819196981687,373157,22178,6243,48341
Q99.970,3.118272536325401,0.9450678899979774,0.8672207332366175,0.646141726513264,0.7405331065688219,,389935,5400,19315,35269,0.9672096532931483,0.8933459738105114,0.8286494210757731,0.8597823504253196,389935,5400,9353,45231
Q99.980,4.72274449129065,0.9531893518611128,0.9795988440298721,0.6272167668181152,0.7647682977226273,,394622,713,20348,34236,0.9645914042305392,0.9822101349834078,0.7212003517514289,0.8317082703907545,394622,713,15218,39366
Q99.990,9.075223175620547,0.9503088333677839,0.9938398357289527,0.5940935072548732,0.7436506025477854,,395134,201,22156,32428,0.9626310513670239,0.9947344982055379,0.6956617323757878,0.8187414426943519,395134,201,16612,37972
Q100.000,18.428876876822176,0.8786537132239358,0.38,0.0003480873516048659,0.0006955375773327965,,395304,31,54565,19,0.880213994074489,0.9587765957446809,0.013208998974058332,0.026058985109151365,395304,31,53863,721
Q_off_f1_best,6.95352029800415,0.953456066536421,0.9921877285894022,0.6212443206800528,0.7640743119162695,0.8425840993183027,395068,267,20674,33910,0.964513612450241,0.9931804250102166,0.7123882456397479,0.8296705641375779,395068,267,15699,38885
