,tau,Accuracy,Precision,Recall,F1,ROC_AUC,tn,fp,fn,tp,Accuracy_PA,Precision_PA,Recall_PA,F1_PA,tn_PA,fp_PA,fn_PA,tp_PA
Q90.000,0.012810074444860242,0.29635334360184834,0.14307900214697516,0.9620767990619962,0.249110556625523,,80821,314514,2070,52514,0.30043630075635835,0.14734659021593266,0.9957313498461088,0.2567062385316768,80821,314514,233,54351
Q91.000,0.0148107624705881,0.3029900937724346,0.14417439183211433,0.9613439835849333,0.25074424316562577,,83847,311488,2110,52474,0.30469262244981876,0.1459717926783795,0.9753773999706874,0.25393978707978787,83847,311488,1344,53240
Q92.000,0.01748016215860845,0.30986466452850403,0.145301988307984,0.9603363623039719,0.2524130658275209,,86995,308340,2165,52419,0.3116894374320711,0.14724265722661653,0.9753773999706874,0.25586067031266524,86995,308340,1344,53240
Q93.000,0.02173551941290498,0.31654586714497496,0.14641020694051823,0.9592921002491572,0.2540469600192129,,90058,305277,2222,52362,0.3184973295193135,0.1485006289799368,0.9753773999706874,0.2577577880469909,90058,305277,1344,53240
Q94.000,0.02949615001678505,0.32589421651452816,0.14777384698614657,0.9558112267331086,0.2559728385794224,,94454,300881,2412,52172,0.32826797712477135,0.15034409142637686,0.9753773999706874,0.2605302112770825,94454,300881,1344,53240
Q95.000,0.04258375205099617,0.33891433791415787,0.14875774870336675,0.942144218085886,0.25694564150222216,,101058,294277,3158,51426,0.3429461747559005,0.15320113836157656,0.9753773999706874,0.2648090902534438,101058,294277,1344,53240
Q96.000,0.06145336851477623,0.3509942900833261,0.14998584705382836,0.9319214421808588,0.25838632992665134,,107051,288284,3716,50868,0.3546638394911084,0.15410369040178637,0.962168400996629,0.2656587090622605,107051,288284,2065,52519
Q97.000,0.09086621932685404,0.3584156259237774,0.1493638196585268,0.9133812106111681,0.25674287347472663,,111402,283933,4728,49856,0.3643344690933257,0.1560965605792208,0.962168400996629,0.26861465440522103,111402,283933,2065,52519
Q98.000,0.15098568320274372,0.37428292648232236,0.1513837853780831,0.9027004250329766,0.25928518054663907,,119124,276211,5311,49273,0.38088411469620087,0.15905728047154244,0.9571119742048952,0.27278233491194087,119124,276211,2341,52243
Q99.000,0.28878799527884136,0.41187635996701627,0.1593616193071234,0.9000439689286238,0.2707791348824904,,136183,259152,5456,49128,0.41575261324816243,0.16409052202410135,0.9319947237285652,0.2790503773916096,136183,259152,3712,50872
Q100.000,18.428876876831055,0.8786537132239358,0.38,0.0003480873516048659,0.0006955375773327965,,395304,31,54565,19,0.880213994074489,0.9587765957446809,0.013208998974058332,0.026058985109151365,395304,31,53863,721
Q_off_f1_best,6.95352029800415,0.953456066536421,0.9921877285894022,0.6212443206800528,0.7640743119162695,0.8425840993183027,395068,267,20674,33910,0.964513612450241,0.9931804250102166,0.7123882456397479,0.8296705641375779,395068,267,15699,38885
