,tau,Accuracy,Precision,Recall,F1,ROC_AUC,tn,fp,fn,tp,Accuracy_PA,Precision_PA,Recall_PA,F1_PA,tn_PA,fp_PA,fn_PA,tp_PA
Q90.000,0.012810074444860242,0.3164214002964978,0.14630224630811864,0.9585043236113147,0.2538568097954113,0.8308612310297927,90045,305290,2265,52319,0.31846843542948844,0.14849524447047666,0.9753773999706874,0.25774967684464817,90045,305290,1344,53240
Q91.000,0.0148107624705881,0.3240472173880187,0.1476419090652358,0.9577898285211783,0.2558455921934795,0.8319344832600604,93515,301820,2304,52280,0.3261809347904845,0.14994648791753507,0.9753773999706874,0.25993301500815347,93515,301820,1344,53240
Q92.000,0.01748016215860845,0.3322842556104543,0.14902918165724402,0.9561959548585666,0.2578680052568651,0.8338573325380206,97308,298027,2391,52193,0.33461134115251856,0.15156561817648684,0.9753773999706874,0.2623622955222483,97308,298027,1344,53240
Q93.000,0.02173551941290498,0.33963224491519584,0.15034255265161126,0.9552249743514583,0.25979591023239124,0.841667928922102,100667,294668,2444,52140,0.34207712943885454,0.15302896167952448,0.9753773999706874,0.26455184202418935,100667,294668,1344,53240
Q94.000,0.02949615001678505,0.5647816606989258,0.20369756502838632,0.8893631833504324,0.33147492514586735,0.8725287554839445,205561,189774,6039,48545,0.57521687237036,0.21908202819590641,0.9753773999706874,0.35779810348187824,205561,189774,1344,53240
Q95.000,0.04258375205099617,0.7577941807303092,0.3127938594981585,0.8324417411695735,0.45472331610365824,0.8864725697992261,295508,99827,9146,45438,0.7735325691957886,0.3447350110931695,0.962168400996629,0.5076016044072875,295508,99827,2065,52519
Q96.000,0.06145336851477623,0.7962899988664627,0.3519762324998203,0.8074160926278763,0.49024177266583985,0.8828080300191812,314194,81141,10512,44072,0.8150644893858673,0.3929298219362562,0.962168400996629,0.5579885680287286,314194,81141,2065,52519
Q97.000,0.09086621932685404,0.8873819509733974,0.5254462022436855,0.7405283599589624,0.614716639672727,0.8923609145938655,358829,36506,14163,40421,0.9142712354890546,0.5899354114012918,0.962168400996629,0.7314165546727573,358829,36506,2065,52519
Q98.000,0.15098568320274372,0.9263178483238094,0.6981418138115929,0.6917594899604279,0.6949359983067848,0.8839554748232131,379009,16326,16825,37759,0.9586303312374005,0.7620914270725558,0.9581012750989301,0.848929038122834,379009,16326,2287,52297
Q99.000,0.28878799527884136,0.9439254621387405,0.822561149814298,0.6857137622746592,0.7479293015076882,0.888749173150822,387261,8074,17155,37429,0.9733107514908239,0.8625093658470131,0.9279275978308662,0.8940233699297488,387261,8074,3934,50650
Q100.000,18.428876876831055,0.9490019314587737,0.9973590719024115,0.5811776344716401,0.7344052042458127,0.8850757592429255,395251,84,22861,31723,0.958285824781794,0.9976656291685193,0.6577018906639308,0.7927744898860525,395251,84,18684,35900
Q_off_f1_best,6.95352029800415,0.9510467439694701,0.9950734422041785,0.5994613806243588,0.7481907462242904,0.884961910041764,395173,162,21863,32721,0.9616886595142681,0.9956996097794059,0.687179393228785,0.8131591783643163,395173,162,17075,37509
