,tau,Accuracy,Precision,Recall,F1,tn,fp,fn,tp,Accuracy_PA,Precision_PA,Recall_PA,F1_PA,tn_PA,fp_PA,fn_PA,tp_PA
Q99.900,1.7993706235885636,0.554075289107595,0.18948845516009696,0.8163930822218965,0.3075850549086467,204727,190608,10022,44562,0.5643037969056652,0.2050447925529253,0.9007035028579804,0.3340444903450244,204727,190608,5420,49164
Q99.910,1.8473922206997846,0.5579004220759737,0.19074230418143404,0.8154037813278616,0.3091638447512373,206502,188833,10076,44508,0.5682489514779326,0.20657403244578712,0.9007035028579804,0.33607103673854416,206502,188833,5420,49164
Q99.920,1.8958708993911566,0.5616188691742291,0.1919043134951146,0.8139198299868093,0.3105805865287148,208256,187079,10157,44427,0.5721474309820213,0.2081077534572453,0.9007035028579804,0.33809790700313247,208256,187079,5420,49164
Q99.930,1.9452909237742224,0.5656018083254986,0.19303254038127948,0.8113916165909424,0.3118702072374675,210186,185149,10295,44289,0.5764370920098951,0.20982190488790634,0.9007035028579804,0.340356597680142,210186,185149,5420,49164
Q99.940,1.9981384906529962,0.5703204354561598,0.1942785620160334,0.807599296497142,0.31321029539762335,212516,182819,10502,44082,0.5816158019554631,0.21192932240724535,0.9007035028579804,0.3431239465814277,212516,182819,5420,49164
Q99.950,2.158966286540033,0.5887348611638984,0.19898656132319278,0.7899384434999267,0.31789495414196817,221765,173570,11466,43118,0.6021728355548444,0.22072965959395513,0.9007035028579804,0.3545676804246389,221765,173570,5420,49164
Q99.960,2.5123707129477246,0.6587096788533047,0.226591377471808,0.7513373882456398,0.34817786267643,255355,139980,13573,41011,0.6768307184182042,0.25992894302753455,0.9007035028579804,0.403433335521565,255355,139980,5420,49164
Q99.970,3.1182727558135452,0.8412936550801366,0.40917288523634165,0.6941411402608824,0.5148556558841715,340625,54710,16695,37889,0.8614150547098478,0.4617912092236257,0.8599956031071376,0.6009114416651732,340625,54710,7642,46942
Q99.980,4.722744796561799,0.9486840964706981,0.9184069291673309,0.6332808148908105,0.7496475895122638,392264,3071,20017,34567,0.9646225209426585,0.9314646611171863,0.7646563095412575,0.839857937681728,392264,3071,12846,41738
Q99.990,9.075223480891696,0.952567017618727,0.9923284262906904,0.6137696028140114,0.7584356783066387,395076,259,21082,33502,0.964531393428595,0.9933834048640916,0.7123882456397479,0.8297413793103448,395076,259,15699,38885
Q100.000,18.428874969473544,0.8786514906016416,0.37254901960784315,0.0003480873516048659,0.0006955248467099845,395303,32,54565,19,0.8802117714521948,0.9575033200531209,0.013208998974058332,0.026058514194842508,395303,32,53863,721
Qbest,6.95352029800415,0.9531137827031088,0.9875666074600356,0.6213542430016122,0.7627829568072689,394908,427,20668,33916,0.9652270742066905,0.9892694695046867,0.7212003517514289,0.8342286785975396,394908,427,15218,39366
