,tau,Accuracy,Precision,Recall,F1,tn,fp,fn,tp,Accuracy_PA,Precision_PA,Recall_PA,F1_PA,tn_PA,fp_PA,fn_PA,tp_PA
Q99.500,0.46521833449602146,0.9543295570980554,0.9223457586737479,0.6808771801260443,0.7834271380088111,392206,3129,17419,37165,0.980787652888631,0.9400551745277597,0.898963066099956,0.9190500271581352,392206,3129,5515,49069
Q99.510,0.46834026571810206,0.9545029216370058,0.9242401631597275,0.6807855781914114,0.7840489503112142,392289,3046,17424,37160,0.9809721305390526,0.9415523361796028,0.898963066099956,0.9197649462506676,392289,3046,5515,49069
Q99.520,0.4719330085754382,0.9545673776835386,0.9249072852627125,0.6807855781914114,0.7842888952206076,392318,3017,17424,37160,0.9810365865855855,0.9420765656798372,0.898963066099956,0.9200149995312648,392318,3017,5515,49069
Q99.530,0.47774579276144485,0.9546740635536619,0.9260560747663551,0.6807489374175583,0.7846772745990348,392368,2967,17426,37158,0.9811477177002972,0.9429817818433393,0.898963066099956,0.9204464453198273,392368,2967,5515,49069
Q99.540,0.48493784580826665,0.9547540779562543,0.9270581189329473,0.6806023743221457,0.7849393071827757,392412,2923,17434,37150,0.9812455130812435,0.9437798122788121,0.898963066099956,0.9208264524846119,392412,2923,5515,49069
Q99.550,0.492432812660929,0.9548518733372007,0.9281199250468457,0.6805657335482925,0.7852952678920609,392458,2877,17436,37148,0.9813477537067783,0.9446155623147114,0.898963066099956,0.9212240683375577,392458,2877,5515,49069
Q99.560,0.5013154654741279,0.9550030116532087,0.929871560551814,0.6804191704528799,0.7858238561227189,392534,2801,17444,37140,0.9801808770023048,0.9453665957986308,0.8879525135570864,0.9157605358374349,392534,2801,6116,48468
Q99.570,0.5100144625365659,0.955167485702982,0.9317058484080588,0.680327568518247,0.7864169163816562,392613,2722,17449,37135,0.977753773457,0.9455806793418501,0.8664993404660707,0.9043144078085714,392613,2722,7287,47297
Q99.580,0.5222223138570777,0.9554097515330537,0.9344357193194402,0.6801810054228346,0.7872895373001398,392730,2605,17457,37127,0.9780138202654256,0.9477976834595808,0.8664993404660707,0.9053270294584921,392730,2605,7287,47297
Q99.590,0.5303136337280256,0.9554964338025289,0.9355293999042267,0.6800344423274219,0.7875791684790104,392777,2558,17465,37119,0.9781182835132546,0.9486912044930298,0.8664993404660707,0.9057344478595162,392777,2558,7287,47297
Q99.600,0.5371934030055987,0.955516437403177,0.9358954960407525,0.679906199618936,0.7876228273095779,392793,2542,17472,37112,0.974397613792705,0.9472055494402791,0.8355378865601641,0.8878743928435848,392793,2542,8977,45607
Q99.610,0.5431294944882252,0.9555853386942983,0.9368482185693003,0.6797229957496702,0.7878369626381561,392834,2501,17482,37102,0.9744887413067685,0.9480128045231563,0.8355378865601641,0.8882288785884004,392834,2501,8977,45607
Q99.620,0.5482056881427758,0.95626323849404,0.9445038712306438,0.6794115491719185,0.7903205182848863,393156,2179,17499,37085,0.9789606573627697,0.9559584444983427,0.8664993404660707,0.9090332500480491,393156,2179,7287,47297
Q99.630,0.5552768022775625,0.9551830440590418,0.9448867748940131,0.6696467829400556,0.7838058069219883,393203,2132,18032,36552,0.9753088889333413,0.9553404972873332,0.8355378865601641,0.8914320338535813,393203,2132,8977,45607
Q99.640,0.5622749481200903,0.9549118841391451,0.9453360340708424,0.6669170452879964,0.7820865380483821,393230,2105,18181,36403,0.9753688997352857,0.9558811200536552,0.8355378865601641,0.8916673183702197,393230,2105,8977,45607
Q99.650,0.5718634654581318,0.9550519093436819,0.9473273101257583,0.6665689579363916,0.7825273413556151,393312,2023,18200,36384,0.9749199300318502,0.9572719976344358,0.8303348966730177,0.8892965760816246,393312,2023,9261,45323
Q99.660,0.5848179096579468,0.9551385916131571,0.9485474364992438,0.6663674336801994,0.7828042612719252,393362,1973,18211,36373,0.9750310611465619,0.95828399864682,0.8303348966730177,0.8897330192383195,393362,1973,9261,45323
Q99.670,0.6017285447537617,0.9552963977960477,0.950825246527687,0.6659643851678148,0.7833001131282659,393455,1880,18233,36351,0.9744220626379415,0.9598599368007515,0.8236113146709658,0.8865312561624926,393455,1880,9628,44956
Q99.680,0.6312415610313136,0.9555031016694117,0.9536910637404179,0.6655430162685035,0.7839785920842505,393571,1764,18256,36328,0.9738286224853807,0.9619310702030774,0.8165946064780888,0.8833245806125583,393571,1764,10011,44573
Q99.690,0.6626264865755832,0.9556520173631253,0.9559230100845204,0.6651216473691924,0.7844387066106329,393661,1674,18279,36305,0.9740286584918618,0.9638030574956213,0.8165946064780888,0.8841130207971755,393661,1674,10011,44573
Q99.700,0.6958277280926445,0.9556653530968908,0.9580038611059688,0.6636560164150667,0.7841163674145264,393747,1588,18359,36225,0.9742198040091661,0.9655986655401746,0.8165946064780888,0.8848677353714824,393747,1588,10011,44573
Qbest,6.95352029800415,0.9510467439694701,0.9950734422041785,0.5994613806243588,0.7481907462242904,395173,162,21863,32721,0.9616886595142681,0.9956996097794059,0.687179393228785,0.8131591783643163,395173,162,17075,37509
