,tau,Accuracy,Precision,Recall,F1,tn,fp,fn,tp,Accuracy_PA,Precision_PA,Recall_PA,F1_PA,tn_PA,fp_PA,fn_PA,tp_PA
Q99.000,0.2887880259752282,0.40883136742391407,0.15865875240592664,0.9000622893155503,0.269764658078828,134812,260523,5455,49129,0.412705398082766,0.16336806949372984,0.9319947237285652,0.2780050221460794,134812,260523,3712,50872
Q99.100,0.32657212159037596,0.41596598498840903,0.16024310315564086,0.8994210757731204,0.27202207471270734,138057,257278,5490,49094,0.4199178074275592,0.16508843095894857,0.9319947237285652,0.2804920409997409,138057,257278,3712,50872
Q99.200,0.37721196937561047,0.42527210453437175,0.16241870625031027,0.8990546680345889,0.275133224380412,142264,253071,5510,49074,0.4283148744551797,0.16619661696000843,0.9241352777370658,0.28172734837949387,142264,253071,4141,50443
Q99.300,0.39860778805613517,0.43065307310871515,0.16371716848174248,0.8989447457130295,0.27698873258518303,144691,250644,5516,49068,0.4337091787632885,0.16753629349656413,0.9241352777370658,0.28364977746288006,144691,250644,4141,50443
Q99.400,0.44125210505723966,0.43931018694476115,0.16586152457514527,0.8988531437783966,0.2800471473296974,148591,246744,5521,49063,0.44237740571080575,0.16973488073166054,0.9241352777370658,0.2867945339439578,148591,246744,4141,50443
Q99.500,0.46521833449602146,0.4438821210040029,0.16700484111475009,0.898706580682984,0.28166790117076923,150656,244679,5529,49055,0.4469671207484014,0.1709225337318126,0.9241352777370658,0.28848804424287827,150656,244679,4141,50443
Q99.600,0.5371934030056,0.45470406895463406,0.1697900906733509,0.8984684156529386,0.2856069628417433,155538,239797,5542,49042,0.45781796278885756,0.17379754685777288,0.9241352777370658,0.2925724427534046,155538,239797,4141,50443
Q99.700,0.6958277280926711,0.46498369706547177,0.17222323969457046,0.8958486003224388,0.28890556317058186,160306,235029,5685,48899,0.4675641615490788,0.17559428809950578,0.9171185695441888,0.29475407229894635,160306,235029,4524,50060
Q99.800,1.2076626770496373,0.5067778866862702,0.1767846518779506,0.8383409057599297,0.29199502281211115,182249,213086,8824,45760,0.5163351625514815,0.190236598694261,0.9171185695441888,0.31511031378843674,182249,213086,4524,50060
Q99.900,1.7993706235885636,0.554075289107595,0.18948845516009696,0.8163930822218965,0.3075850549086467,204727,190608,10022,44562,0.5643037969056652,0.2050447925529253,0.9007035028579804,0.3340444903450244,204727,190608,5420,49164
Q100.000,18.428874969482422,0.8786514906016416,0.37254901960784315,0.0003480873516048659,0.0006955248467099845,395303,32,54565,19,0.8802117714521948,0.9575033200531209,0.013208998974058332,0.026058514194842508,395303,32,53863,721
Qbest,6.95352029800415,0.9531137827031088,0.9875666074600356,0.6213542430016122,0.7627829568072689,394908,427,20668,33916,0.9652270742066905,0.9892694695046867,0.7212003517514289,0.8342286785975396,394908,427,15218,39366
