,tau,Accuracy,Precision,Recall,F1,tn,fp,fn,tp,Accuracy_PA,Precision_PA,Recall_PA,F1_PA,tn_PA,fp_PA,fn_PA,tp_PA
Q93.000,0.12049175083637237,0.35805555555555557,0.06960444076843712,0.8181818181818182,0.12829459191852516,53709,109114,1814,8163,0.36855324074074075,0.08377627192650998,1.0,0.15460067561285523,53709,109114,0,9977
Q93.100,0.12228389815241099,0.3602546296296296,0.06949188818971791,0.8135712137917209,0.1280465681248127,54135,108688,1860,8117,0.3710185185185185,0.0840770235537016,1.0,0.15511263817415774,54135,108688,0,9977
Q93.200,0.12406697729229928,0.36203125,0.06940149797292654,0.8098626841735993,0.12784708981732737,54479,108344,1897,8080,0.37300925925925926,0.08432146449066523,1.0,0.15552853512915246,54479,108344,0,9977
Q93.300,0.12586741900444032,0.3639236111111111,0.06932988580047404,0.8062543850856971,0.12768051300773003,54842,107981,1933,8044,0.3751099537037037,0.08458095254243035,1.0,0.15596982842849882,54842,107981,0,9977
Q93.400,0.1277574578225613,0.3657928240740741,0.0692702838265562,0.8028465470582339,0.12753660109385326,55199,107624,1967,8010,0.3771759259259259,0.08483771396501731,1.0,0.15640627694430073,55199,107624,0,9977
Q93.500,0.12970014616847045,0.36786458333333333,0.0692013888888889,0.7990377869098928,0.12737164175527455,55595,107228,2005,7972,0.3794675925925926,0.08512435476302206,1.0,0.15689327106037018,55595,107228,0,9977
Q93.600,0.1316719019412996,0.3699247685185185,0.06913827655310621,0.7953292572917711,0.12721748819610892,55988,106835,2042,7935,0.38174189814814813,0.08541074547135569,1.0,0.15737958340234562,55988,106835,0,9977
Q93.700,0.13371676354110262,0.37203125,0.0691699604743083,0.7928234940362835,0.12723894702130567,56377,106446,2067,7910,0.3839930555555556,0.08569612533605903,1.0,0.1578639240506329,56377,106446,0,9977
Q93.800,0.13586693570017816,0.3738946759259259,0.06909320650743231,0.7892151949483813,0.12706250655564433,56735,106088,2103,7874,0.3860648148148148,0.08596045319433077,1.0,0.1583123085955475,56735,106088,0,9977
Q93.900,0.1379939589202404,0.3760763888888889,0.06912527635136921,0.7866092011626742,0.12708282730143308,57138,105685,2129,7848,0.38839699074074074,0.0862599643789663,1.0,0.1588201115895542,57138,105685,0,9977
Q94.000,0.14027271062135724,0.37829282407407405,0.06919934929447961,0.7845043600280646,0.12718040378600157,57542,105281,2150,7827,0.3907349537037037,0.08656232105363619,1.0,0.1593324549846289,57542,105281,0,9977
Q94.100,0.1427605011612177,0.38071180555555556,0.06921902191284583,0.7813972135912599,0.12717262754373804,57991,104832,2181,7796,0.3933333333333333,0.08690085272060553,1.0,0.15990575865882392,57991,104832,0,9977
Q94.200,0.14521733987331506,0.38277199074074075,0.06926202484272807,0.7790919113962113,0.12721455283421848,58370,104453,2204,7773,0.3955266203703704,0.0871886742986979,1.0,0.1603929039362737,58370,104453,0,9977
Q94.300,0.14788819812238244,0.3849884259259259,0.06931437005232792,0.7766863786709431,0.12727063692802942,58777,104046,2228,7749,0.39788194444444447,0.08749989037299492,1.0,0.1609193548387097,58777,104046,0,9977
Q94.400,0.15073972725868223,0.387025462962963,0.0693478163292787,0.774280845945675,0.12729459842467786,59153,103670,2252,7725,0.4000578703703704,0.08778938291375928,1.0,0.1614087879376173,59153,103670,0,9977
Q94.500,0.1537243840843439,0.3891840277777778,0.06940239331026528,0.7719755437506265,0.12735525369358344,59549,103274,2275,7702,0.402349537037037,0.08809635235008963,1.0,0.16192748401337356,59549,103274,0,9977
