,tau,Accuracy,Precision,Recall,F1,tn,fp,fn,tp,Accuracy_PA,Precision_PA,Recall_PA,F1_PA,tn_PA,fp_PA,fn_PA,tp_PA
Q90.000,0.08936395049095153,0.8266145833333334,0.16192989579104072,0.47970331763055024,0.2421268307489945,138053,24770,5191,4786,0.8339525462962963,0.19640539839086427,0.6067956299488825,0.2967574324158722,138053,24770,3923,6054
Q91.000,0.09708472825586804,0.8413888888888889,0.17371120512148552,0.46506966021850255,0.2529437418229394,140752,22071,5337,4640,0.8495717592592592,0.21525333333333332,0.6067956299488825,0.31777859429951183,140752,22071,3923,6054
Q92.000,0.10691508919000625,0.8559490740740741,0.18654112899836073,0.44482309311416257,0.26285240464344944,143470,19353,5539,4438,0.8653009259259259,0.23828078875900344,0.6067956299488825,0.34218855980104007,143470,19353,3923,6054
Q93.000,0.12049175083637237,0.8694097222222222,0.19887097545806823,0.4166583141224817,0.2692357512953368,146077,16746,5820,4157,0.8803877314814815,0.26552631578947367,0.6067956299488825,0.36940537572077975,146077,16746,3923,6054
Q94.000,0.14027271062135724,0.8848668981481481,0.21919592298980747,0.3879923824797033,0.28013170749357746,149034,13789,6106,3871,0.8975,0.30509499571637355,0.6067956299488825,0.406036217303823,149034,13789,3923,6054
Q95.000,0.1690919302403927,0.898900462962963,0.2410671089916373,0.349604089405633,0.28536365867626606,151842,10981,6489,3488,0.91375,0.3553859700616378,0.6067956299488825,0.4482452243447357,151842,10981,3923,6054
Q96.000,0.21038010776042973,0.9091087962962963,0.2535913978494624,0.2954796030871003,0.27293769095454123,154146,8677,7029,2948,0.9270833333333334,0.41097006313217027,0.6067956299488825,0.4900437105390966,154146,8677,3923,6054
Q97.000,0.276996396780015,0.9201909722222222,0.2956493784826404,0.2765360328756139,0.2857734735097623,156250,6573,7218,2759,0.9392592592592592,0.4794488001900689,0.6067956299488825,0.5356574057688904,156250,6573,3923,6054
Q98.000,0.3961983668804178,0.9297337962962963,0.33840871771906256,0.2272226120076175,0.27188774286399614,158391,4432,7710,2267,0.9516493055555556,0.577341216860576,0.6067956299488825,0.5917020964667937,158391,4432,3923,6054
Q99.000,0.6765824258327489,0.9384664351851851,0.4269162210338681,0.19204169590057132,0.26491531282405806,160251,2572,8061,1916,0.9624131944444444,0.7018316716902389,0.6067956299488825,0.6508627640703113,160251,2572,3923,6054
Q100.000,306.1107482910156,0.9421238425925926,0.0,0.0,0.0,162799,24,9977,0,0.9421238425925926,0.0,0.0,0.0,162799,24,9977,0
