,tau,Accuracy,Precision,Recall,F1,tn,fp,fn,tp,Accuracy_PA,Precision_PA,Recall_PA,F1_PA,tn_PA,fp_PA,fn_PA,tp_PA
Q99.500,1.0516530752182076,0.7017644369600065,0.07979616185719197,0.3955096722461662,0.1327993538399408,117321,45505,6031,3946,0.7366654514099871,0.1798240870913089,1.0,0.3048320322644709,117321,45505,0,9977
Q99.510,1.064175162434574,0.7047736439760883,0.0785078980342214,0.38308108649894757,0.13031026252983294,117965,44861,6155,3822,0.7403922385606732,0.1819358838761443,1.0,0.3078608346833295,117965,44861,0,9977
Q99.520,1.0764069652557386,0.7080548370109315,0.08145114585918756,0.3947078280044101,0.13503643377625377,118416,44410,6039,3938,0.7430021469534672,0.18344457315167229,1.0,0.3100180224970481,118416,44410,0,9977
Q99.530,1.0924297498464568,0.708361544649109,0.07846818096489581,0.3770672546857773,0.12990331491712706,118645,44181,6215,3762,0.7443273554278571,0.18422024446988441,1.0,0.311124970764793,118645,44181,0,9977
Q99.540,1.1063163604736335,0.7113823255383298,0.08025249868490268,0.38227924225719156,0.13265625543459356,119115,43711,6163,3814,0.7470472156154696,0.18583296081060946,1.0,0.31342181732506086,119115,43711,0,9977
Q99.550,1.1208965617417987,0.7109772399784726,0.07722089406985846,0.36584143530119273,0.12752428202082314,119209,43617,6327,3650,0.7475911876529922,0.18615889838414748,1.0,0.3138852621478347,119209,43617,0,9977
Q99.560,1.1373686127662648,0.7127480425687054,0.07629852787214494,0.35792322341385185,0.12578372666431842,119594,43232,6406,3571,0.7498191582322066,0.18750587306658648,1.0,0.31579780331086,119594,43232,0,9977
Q99.570,1.1547374831437958,0.7148949960359484,0.07866855402565093,0.3676455848451438,0.12960443792731835,119868,42958,6309,3668,0.751404778852219,0.18847643336166997,1.0,0.3171731943031536,119868,42958,0,9977
Q99.580,1.171981250524519,0.7153348032152219,0.07796289121356925,0.3630349804550466,0.12836006024630106,119990,42836,6355,3622,0.7521107851136843,0.1889118209531744,1.0,0.3177894569198917,119990,42836,0,9977
Q99.590,1.1895199064016306,0.7179447116080161,0.0769801602025449,0.35351308008419363,0.12642936516471304,120536,42290,6450,3527,0.7552704524805703,0.19088526221133795,1.0,0.3205770837349785,120536,42290,0,9977
Q99.600,1.2076574707031225,0.7173949526339242,0.0758415928044361,0.3482008619825599,0.1245540756144345,120494,42332,6503,3474,0.755027401144656,0.19073199640597222,1.0,0.32036091577561576,120494,42332,0,9977
Q99.610,1.2273281862735559,0.7251610215100432,0.07797876169906408,0.34739901774080384,0.12736793752870923,121844,40982,6511,3466,0.7628397655133302,0.1957848466414176,1.0,0.32745831692267297,121844,40982,0,9977
Q99.620,1.248896801471654,0.718361371041012,0.07660151889868902,0.35080685576826703,0.12574549112596106,120635,42191,6477,3500,0.7558433592009398,0.19124750805091242,1.0,0.3210877785823477,120635,42191,0,9977
Q99.630,1.2696832629441495,0.7195650538474447,0.07670985766768594,0.34950385887541346,0.12580726629866146,120856,41970,6490,3487,0.7571222721827746,0.19206113923806958,1.0,0.3222337058329566,120856,41970,0,9977
Q99.640,1.2938109107017242,0.7267350682569168,0.08011273957158963,0.35611907386990077,0.13080052276032175,122029,40797,6424,3553,0.763910348778667,0.196498207744121,1.0,0.3284554986749189,122029,40797,0,9977
Q99.650,1.3123178464174217,0.7305428725195743,0.08045502499885326,0.35160870001002303,0.13094682618189962,122732,40094,6469,3508,0.767978565186947,0.19925705498192567,1.0,0.33230082600586197,122732,40094,0,9977
Q99.660,1.3344420504569854,0.7288183654218966,0.07629922345264899,0.33286559085897566,0.12414257144459188,122621,40205,6656,3321,0.7673362152277449,0.1988163086365629,1.0,0.3316876942768331,122621,40205,0,9977
Q99.670,1.3593750002384133,0.7339340173492358,0.07772251677380003,0.3320637466172196,0.12596239758188696,123513,39313,6664,3313,0.7724981626476393,0.20241428281598703,1.0,0.3366797712048864,123513,39313,0,9977
Q99.680,1.3902262563704209,0.7372672928132035,0.08287409919457397,0.35271123584243763,0.134213085680505,123883,38943,6458,3519,0.7746393291783129,0.20394521668029436,1.0,0.33879484523829734,123883,38943,0,9977
Q99.690,1.4187061734199502,0.7365265649323218,0.08039845151543763,0.34138518592763356,0.13014653904205115,123868,38958,6571,3406,0.774552525129772,0.20388270154286298,1.0,0.33870858229223244,123868,38958,0,9977
Q99.700,1.4468130350112576,0.744830818909394,0.08022245736643945,0.32675152851558587,0.12881811356541667,125449,37377,6717,3260,0.783701671845975,0.21068969886387634,1.0,0.34804904850778806,125449,37377,0,9977
Qbest,0.14067327976226807,0.4028170807219782,0.07087484118069494,0.7715746216297484,0.1298243542933275,61910,100916,2279,7698,0.41600550916361406,0.08996961034510745,1.0,0.16508645652353768,61910,100916,0,9977
