,tau,Accuracy,Precision,Recall,F1,ROC_AUC,tn,fp,fn,tp,Accuracy_PA,Precision_PA,Recall_PA,F1_PA,tn_PA,fp_PA,fn_PA,tp_PA
offline,3.7977163791656494,0.9979635403499901,0.15463917525773196,0.06726457399103139,0.09375,0.5493145807988132,142099,82,208,15,0.9980407853711974,0.24074074074074073,0.11659192825112108,0.1570996978851964,142099,82,197,26
