,tau,Accuracy,Precision,Recall,F1,ROC_AUC,tn,fp,fn,tp,Accuracy_PA,Precision_PA,Recall_PA,F1_PA,tn_PA,fp_PA,fn_PA,tp_PA
Q90.000,0.18002855777740479,0.1223091976516634,0.030434782608695653,0.8484848484848485,0.05876180482686254,,97,892,5,28,0.12720156555772993,0.03567567567567568,1.0,0.06889352818371608,97,892,0,33
Q91.000,0.18642586469650269,0.12622309197651663,0.03056768558951965,0.8484848484848485,0.059009483667017915,,101,888,5,28,0.13111545988258316,0.035830618892508145,1.0,0.06918238993710692,101,888,0,33
Q92.000,0.19238625466823578,0.12720156555772993,0.030601092896174863,0.8484848484848485,0.05907172995780591,,102,887,5,28,0.13209393346379647,0.035869565217391305,1.0,0.06925498426023086,102,887,0,33
Q93.000,0.1995066985487938,0.13013698630136986,0.03070175438596491,0.8484848484848485,0.059259259259259255,,105,884,5,28,0.1350293542074364,0.03598691384950927,1.0,0.06947368421052633,105,884,0,33
Q94.000,0.21318042278289795,0.13405088062622308,0.029801324503311258,0.8181818181818182,0.05750798722044728,,110,879,6,27,0.13992172211350293,0.03618421052631579,1.0,0.06984126984126984,110,879,0,33
Q95.000,0.22724247425794603,0.1360078277886497,0.028824833702882482,0.7878787878787878,0.05561497326203209,,113,876,7,26,0.14285714285714285,0.036303630363036306,1.0,0.07006369426751592,113,876,0,33
Q96.000,0.2348599028587343,0.13992172211350293,0.028953229398663696,0.7878787878787878,0.05585392051557465,,117,872,7,26,0.14677103718199608,0.036464088397790057,1.0,0.07036247334754799,117,872,0,33
Q97.000,0.2570388996601107,0.14383561643835616,0.029082774049217,0.7878787878787878,0.05609492988133764,,121,868,7,26,0.1506849315068493,0.03662597114317425,1.0,0.07066381156316917,121,868,0,33
Q98.000,0.27244191944599183,0.14481409001956946,0.02699662542182227,0.7272727272727273,0.052060737527114966,,124,865,9,24,0.15362035225048923,0.036748329621380846,1.0,0.07089151450053706,124,865,0,33
Q99.000,0.30629983127117233,0.15264187866927592,0.026166097838452786,0.696969696969697,0.05043859649122807,,133,856,10,23,0.15557729941291584,0.02947845804988662,0.7878787878787878,0.05683060109289618,133,856,7,26
Q100.000,0.42984509468078613,0.2925636007827789,0.023480662983425413,0.5151515151515151,0.04491413474240422,,282,707,16,17,0.3013698630136986,0.03547066848567531,0.7878787878787878,0.06788511749347259,282,707,7,26
Q_off_f1_best,0.8522347807884216,0.9598825831702544,0.16666666666666666,0.06060606060606061,0.08888888888888888,0.38906762263688455,979,10,31,2,0.9833659491193738,0.7222222222222222,0.7878787878787878,0.7536231884057971,979,10,7,26
