,tau,Accuracy,Precision,Recall,F1,ROC_AUC,tn,fp,fn,tp,Accuracy_PA,Precision_PA,Recall_PA,F1_PA,tn_PA,fp_PA,fn_PA,tp_PA
Q90.000,0.14588890969753265,0.9448264225756106,0.29,0.5638888888888889,0.3830188679245283,0.8461535626416864,21993,994,314,406,0.9580714556881934,0.4200700116686114,1.0,0.5916187345932621,21993,994,0,720
Q91.000,0.15155967101454734,0.9491289492554942,0.3116279069767442,0.5583333333333333,0.4,0.8459478304162256,22099,888,318,402,0.962542708904543,0.44776119402985076,1.0,0.6185567010309279,22099,888,0,720
Q92.000,0.15796420276165013,0.9533049310330283,0.3367088607594937,0.5541666666666667,0.4188976377952756,0.8458939352194235,22201,786,321,399,0.9668452355844266,0.47808764940239046,1.0,0.646900269541779,22201,786,0,720
Q93.000,0.1653121367096901,0.9565107352258827,0.35824977210574294,0.5458333333333333,0.43258117776554755,0.8459781615695827,22283,704,327,393,0.97030412958198,0.5056179775280899,1.0,0.6716417910447761,22283,704,0,720
Q94.000,0.17289449274539953,0.9598852659552031,0.38461538461538464,0.5347222222222222,0.4474142940151075,0.846023779140867,22371,616,335,385,0.9740161133842326,0.5389221556886228,1.0,0.7003891050583658,22371,616,0,720
Q95.000,0.18309257552027702,0.9621630741974944,0.40327868852459015,0.5125,0.4513761467889908,0.84569575557199,22441,546,351,369,0.9769688277723879,0.5687203791469194,1.0,0.7250755287009063,22441,546,0,720
Q96.000,0.19629001915454916,0.9647361538786012,0.4314420803782506,0.5069444444444444,0.4661558109833972,0.845635274527148,22506,481,355,365,0.9797106339899607,0.5995004163197336,1.0,0.7496095783446122,22506,481,0,720
Q97.000,0.21535015851259257,0.9676888682667567,0.46941489361702127,0.49027777777777776,0.47961956521739124,0.8448431299333439,22588,399,367,353,0.9831695279875142,0.6434316353887399,1.0,0.7830342577487766,22588,399,0,720
Q98.000,0.24809849411249163,0.9692074070949509,0.49255952380952384,0.4597222222222222,0.4755747126436781,0.8448204419889502,22646,341,389,331,0.9856160627662716,0.6786050895381716,1.0,0.8085345311622684,22646,341,0,720
Q99.000,0.38364496529102415,0.9714008520690092,0.5446808510638298,0.35555555555555557,0.43025210084033616,0.844925332192592,22773,214,464,256,0.9909731302990678,0.7708779443254818,1.0,0.8706166868198307,22773,214,0,720
Q100.000,356.7481384277344,0.9433078837474164,0.05555555555555555,0.05416666666666667,0.05485232067510549,0.8273456494733737,22324,663,681,39,0.9437297000885815,0.06882022471910113,0.06805555555555555,0.06843575418994412,22324,663,671,49
Q_off_f1_best,0.8220261931419373,0.9711899438984266,0.5583596214511041,0.24583333333333332,0.3413693346190935,0.8419486497198899,22847,140,543,177,0.992322942590796,0.8288508557457213,0.9416666666666667,0.881664499349805,22847,140,42,678
