,tau,Accuracy,Precision,Recall,F1,ROC_AUC,tn,fp,fn,tp,Accuracy_PA,Precision_PA,Recall_PA,F1_PA,tn_PA,fp_PA,fn_PA,tp_PA
Q90.000,0.14588890969753265,0.8987218964862699,0.1715513872606487,0.6097222222222223,0.2677645623665752,,20867,2120,281,439,0.910574935673008,0.2535211267605634,1.0,0.40449438202247184,20867,2120,0,720
Q91.000,0.15155967101454734,0.9072004049436875,0.18430034129692832,0.6,0.2819843342036553,,21075,1912,288,432,0.9193487155692411,0.2735562310030395,1.0,0.4295942720763723,21075,1912,0,720
Q92.000,0.15796420276165013,0.9145400092799595,0.1971243042671614,0.5902777777777778,0.2955493741307371,,21256,1731,295,425,0.9269835913443287,0.2937576499388005,1.0,0.45411542100283825,21256,1731,0,720
Q93.000,0.1653121367096901,0.9231872442738431,0.21461897356143078,0.575,0.31257078142695355,,21472,1515,306,414,0.9360948243134939,0.3221476510067114,1.0,0.4873096446700507,21472,1515,0,720
Q94.000,0.17289449274539953,0.9307799384148142,0.23427582227351415,0.5638888888888889,0.3310232368528333,,21660,1327,314,406,0.944024971527397,0.3517342452369321,1.0,0.5204192265992049,21660,1327,0,720
Q95.000,0.18309257552027702,0.937444636605222,0.2537120723047127,0.5458333333333333,0.34640810929925075,,21831,1156,327,393,0.9512380309613194,0.3837953091684435,1.0,0.5546995377503853,21831,1156,0,720
Q96.000,0.19629001915454916,0.9458387817944067,0.2879699248120301,0.5319444444444444,0.37365853658536585,,22040,947,337,383,0.9600539924916691,0.4319136172765447,1.0,0.6032677000418936,22040,947,0,720
Q97.000,0.21535015851259257,0.9551609229341544,0.34135060129509714,0.5125,0.4097723486951694,,22275,712,351,369,0.969966676509048,0.5027932960893855,1.0,0.6691449814126395,22275,712,0,720
Q98.000,0.24809849411249163,0.9638925211962711,0.4182692307692308,0.48333333333333334,0.4484536082474227,,22503,484,372,348,0.9795840890876113,0.5980066445182725,1.0,0.7484407484407485,22503,484,0,720
Q99.000,0.38364496529102415,0.9707681275572616,0.5270541082164328,0.36527777777777776,0.431501230516817,,22751,236,457,263,0.9900451343485046,0.7531380753138075,1.0,0.8591885441527446,22751,236,0,720
Q100.000,356.7481384277344,0.970219766313747,0.625,0.04861111111111111,0.09020618556701031,,22966,21,685,35,0.9708103091913781,0.7,0.06805555555555555,0.1240506329113924,22966,21,671,49
Q_off_f1_best,0.8220261931419373,0.9715273969713587,0.5683890577507599,0.25972222222222224,0.35653002859866534,0.8376389372253883,22845,142,533,187,0.992238579322563,0.8268292682926829,0.9416666666666667,0.8805194805194805,22845,142,42,678
