,tau,Accuracy,Precision,Recall,F1,ROC_AUC,tn,fp,fn,tp,Accuracy_PA,Precision_PA,Recall_PA,F1_PA,tn_PA,fp_PA,fn_PA,tp_PA
online,10.700702667236328,0.9686888454011742,1.0,0.030303030303030304,0.05882352941176471,0.5975426662989858,989,0,32,1,0.9696673189823874,1.0,0.06060606060606061,0.1142857142857143,989,0,31,2
