,tau,Accuracy,Precision,Recall,F1,ROC_AUC,tn,fp,fn,tp,Accuracy_PA,Precision_PA,Recall_PA,F1_PA,tn_PA,fp_PA,fn_PA,tp_PA
Q80.000,1.3100712776184098,0.10273972602739725,0.03177966101694915,0.9090909090909091,0.06141248720573182,0.36872261543646784,75,914,3,30,0.10567514677103718,0.03484688489968321,1.0,0.0673469387755102,75,914,0,33
Q81.000,1.3481739282608032,0.10371819960861056,0.030818278427205102,0.8787878787878788,0.059548254620123205,0.3688145356497227,77,912,4,29,0.10763209393346379,0.03492063492063492,1.0,0.06748466257668712,77,912,0,33
Q82.000,1.4290448713302613,0.10763209393346379,0.030949839914621132,0.8787878787878788,0.05979381443298969,0.3688145356497227,81,908,4,29,0.11154598825831702,0.03506907545164718,1.0,0.06776180698151951,81,908,0,33
Q83.000,1.474650789499283,0.10763209393346379,0.030949839914621132,0.8787878787878788,0.05979381443298969,0.3688145356497227,81,908,4,29,0.11154598825831702,0.03506907545164718,1.0,0.06776180698151951,81,908,0,33
Q84.000,1.5229729747772218,0.10763209393346379,0.030949839914621132,0.8787878787878788,0.05979381443298969,0.3688145356497227,81,908,4,29,0.11154598825831702,0.03506907545164718,1.0,0.06776180698151951,81,908,0,33
Q85.000,1.5449180126190187,0.10763209393346379,0.030949839914621132,0.8787878787878788,0.05979381443298969,0.3688145356497227,81,908,4,29,0.11154598825831702,0.03506907545164718,1.0,0.06776180698151951,81,908,0,33
Q86.000,1.5872159385681168,0.1095890410958904,0.031016042780748664,0.8787878787878788,0.05991735537190083,0.36884517572080766,83,906,4,29,0.11350293542074363,0.03514376996805112,1.0,0.06790123456790124,83,906,0,33
Q87.000,1.720066616535187,0.11643835616438356,0.03125,0.8787878787878788,0.060353798126951096,0.36841621472561814,90,899,4,29,0.12035225048923678,0.03540772532188841,1.0,0.06839378238341969,90,899,0,33
Q88.000,1.7467033863067627,0.11545988258317025,0.02918918918918919,0.8181818181818182,0.056367432150313146,0.3687992156141802,91,898,6,27,0.12133072407045009,0.03544575725026853,1.0,0.06846473029045644,91,898,0,33
Q89.000,1.8515358889102964,0.12035225048923678,0.029347826086956522,0.8181818181818182,0.056663168940188885,0.36907497625394486,96,893,6,27,0.12622309197651663,0.035637149028077755,1.0,0.06882168925964546,96,893,0,33
Q90.000,2.0413589477539062,0.13013698630136986,0.02967032967032967,0.8181818181818182,0.05726405090137857,0.3693200968226246,106,883,6,27,0.1360078277886497,0.036026200873362446,1.0,0.06954689146469968,106,883,0,33
Q91.000,2.1185526537895245,0.13307240704500978,0.029768467475192944,0.8181818181818182,0.0574468085106383,0.3693200968226246,109,880,6,27,0.13894324853228962,0.03614457831325301,1.0,0.06976744186046512,109,880,0,33
Q92.000,2.6302066421508803,0.15655577299412915,0.030577576443941108,0.8181818181818182,0.05895196506550218,0.3687072954009253,133,856,6,27,0.162426614481409,0.03712035995500562,1.0,0.07158351409978307,133,856,0,33
Q93.000,2.919597222805026,0.16144814090019569,0.030751708428246014,0.8181818181818182,0.059275521405049394,0.3688298556852652,138,851,6,27,0.16731898238747553,0.03733031674208145,1.0,0.07197382769901853,138,851,0,33
Q94.000,3.155929241180422,0.16144814090019569,0.030751708428246014,0.8181818181818182,0.059275521405049394,0.3688298556852652,138,851,6,27,0.16731898238747553,0.03733031674208145,1.0,0.07197382769901853,138,851,0,33
Q95.000,3.4081333398819287,0.162426614481409,0.029714285714285714,0.7878787878787878,0.05726872246696035,0.36901369611177504,140,849,7,26,0.162426614481409,0.029714285714285714,0.7878787878787878,0.05726872246696035,140,849,7,26
Q96.000,4.521423683166519,0.16144814090019569,0.026436781609195402,0.696969696969697,0.05094130675526024,0.3690749762539448,142,847,10,23,0.1643835616438356,0.029782359679266894,0.7878787878787878,0.05739514348785872,142,847,7,26
Q97.000,5.281942758560311,0.15949119373776907,0.024193548387096774,0.6363636363636364,0.04661487236403995,0.3691975365382848,142,847,12,21,0.1643835616438356,0.029782359679266894,0.7878787878787878,0.05739514348785872,142,847,7,26
Q98.000,7.294656858444305,0.19765166340508805,0.019536019536019536,0.48484848484848486,0.037558685446009384,0.3806262830529767,186,803,17,16,0.20743639921722112,0.031363088057901084,0.7878787878787878,0.060324825986078884,186,803,7,26
Q99.000,11.314674043655414,0.9686888454011742,1.0,0.030303030303030304,0.05882352941176471,0.5975426662989859,989,0,32,1,0.9696673189823874,1.0,0.06060606060606061,0.1142857142857143,989,0,31,2
Q100.000,13.274076461791992,0.9686888454011742,1.0,0.030303030303030304,0.05882352941176471,0.5975426662989859,989,0,32,1,0.9696673189823874,1.0,0.06060606060606061,0.1142857142857143,989,0,31,2
Q_off_f1_best,10.700702667236328,0.9686888454011742,1.0,0.030303030303030304,0.05882352941176471,0.5975426662989859,989,0,32,1,0.9696673189823874,1.0,0.06060606060606061,0.1142857142857143,989,0,31,2
