,tau,Accuracy,Precision,Recall,F1,ROC_AUC,tn,fp,fn,tp,Accuracy_PA,Precision_PA,Recall_PA,F1_PA,tn_PA,fp_PA,fn_PA,tp_PA
Q90.000,0.2840532064437866,0.8991858944615514,0.03455964325529543,0.08611111111111111,0.04932378679395386,,21255,1732,658,62,0.9008731598262116,0.05561613958560523,0.14166666666666666,0.07987470634299138,21255,1732,618,102
Q91.000,0.2878498017787933,0.9124309275741342,0.03940217391304348,0.08055555555555556,0.052919708029197085,,21573,1414,662,58,0.9142869194752604,0.06728232189973615,0.14166666666666666,0.09123434704830054,21573,1414,618,102
Q92.000,0.29122063517570496,0.9231872442738431,0.04239401496259352,0.07083333333333333,0.053042121684867403,,21835,1152,669,51,0.925338507613785,0.08133971291866028,0.14166666666666666,0.1033434650455927,21835,1152,618,102
Q93.000,0.2945970505475998,0.9313282996583288,0.04780876494023904,0.06666666666666667,0.05568445475638051,,22031,956,672,48,0.93360610790062,0.09640831758034027,0.14166666666666666,0.11473565804274466,22031,956,618,102
Q94.000,0.2982858240604401,0.9370650018981735,0.052204176334106726,0.0625,0.05689001264222503,,22170,817,675,45,0.9394693550428144,0.11099020674646355,0.14166666666666666,0.12446613788895669,22170,817,618,102
Q95.000,0.3033338263630867,0.940776985700426,0.05813953488372093,0.0625,0.060240963855421686,,22258,729,675,45,0.9431813388450668,0.12274368231046931,0.14166666666666666,0.13152804642166344,22258,729,618,102
Q96.000,0.30913963317871096,0.9422111612603872,0.05722070844686648,0.058333333333333334,0.0577716643741403,,22295,692,678,42,0.9447420593073775,0.12846347607052896,0.14166666666666666,0.1347424042272127,22295,692,618,102
Q97.000,0.31556426435709006,0.9423377061627367,0.056241426611796985,0.05694444444444444,0.05659075224292616,,22299,688,679,41,0.9426751592356688,0.06648575305291723,0.06805555555555555,0.06726149622512011,22299,688,671,49
Q98.000,0.3217856645584107,0.9423377061627367,0.056241426611796985,0.05694444444444444,0.05659075224292616,,22299,688,679,41,0.9426751592356688,0.06648575305291723,0.06805555555555555,0.06726149622512011,22299,688,671,49
Q99.000,0.3281222358345986,0.9423377061627367,0.056241426611796985,0.05694444444444444,0.05659075224292616,,22299,688,679,41,0.9426751592356688,0.06648575305291723,0.06805555555555555,0.06726149622512011,22299,688,671,49
Q100.000,0.4623545706272125,0.9422533428945037,0.05364511691884457,0.05416666666666667,0.05390463026952315,,22299,688,681,39,0.9426751592356688,0.06648575305291723,0.06805555555555555,0.06726149622512011,22299,688,671,49
Q_off_f1_best,20.129091262817383,0.9690386805584849,0.39705882352941174,0.0375,0.06852791878172589,0.3736923768506837,22946,41,693,27,0.969966676509048,0.5444444444444444,0.06805555555555555,0.12098765432098765,22946,41,671,49
