,tau,Accuracy,Precision,Recall,F1,ROC_AUC,tn,fp,fn,tp,Accuracy_PA,Precision_PA,Recall_PA,F1_PA,tn_PA,fp_PA,fn_PA,tp_PA
Q90.000,0.14588890969753265,0.05479394271734087,0.03113109650639917,1.0,0.060382422006038244,0.6889731152390481,579,22408,0,720,0.05479394271734087,0.03113109650639917,1.0,0.060382422006038244,579,22408,0,720
Q91.000,0.15155967101454734,0.2216644872822373,0.0358601193592294,0.9513888888888888,0.06911512460902028,0.7410771728464881,4570,18417,35,685,0.22314084447631502,0.03762345195171657,1.0,0.07251850732739085,4570,18417,0,720
Q92.000,0.15796420276165013,0.20782891129202347,0.03535041679530719,0.9541666666666667,0.06817505209883894,0.7568991893969055,4240,18747,33,687,0.20922090521786815,0.03698566805362922,1.0,0.07133303611234953,4240,18747,0,720
Q93.000,0.1653121367096901,0.2881005610157337,0.03902995720399429,0.95,0.07497944642367772,0.7624120879917635,6146,16841,36,684,0.289619099843928,0.04099994305563465,1.0,0.07877030797002352,6146,16841,0,720
Q94.000,0.17289449274539953,0.11869911840384696,0.03197067421465361,0.9569444444444445,0.06187418616137578,0.6710331443376207,2125,20862,31,689,0.12000674906145864,0.03336113427856547,1.0,0.0645682001614205,2125,20862,0,720
Q95.000,0.18309257552027702,0.031087864343864683,0.030392570704938792,1.0,0.058992216304793114,0.7187769173880889,17,22970,0,720,0.031087864343864683,0.030392570704938792,1.0,0.058992216304793114,17,22970,0,720
Q96.000,0.19629001915454916,0.25443961699076223,0.03722910639227032,0.9472222222222222,0.07164241819423289,0.7531199397727217,5350,17637,38,682,0.25604251908718945,0.03922209511358065,1.0,0.07548356659852178,5350,17637,0,720
Q97.000,0.21535015851259257,0.3055637575399671,0.03986672122522944,0.9472222222222222,0.07651315420429686,0.7478677259610507,6562,16425,38,682,0.30716665963639433,0.04199475065616798,1.0,0.08060453400503778,6562,16425,0,720
Q98.000,0.24809849411249163,0.19576496393470283,0.03464894480519481,0.9486111111111111,0.0668559122944401,0.6745698353658831,3958,19029,37,683,0.19732568439701353,0.036457542154033115,1.0,0.07035028579803605,3958,19029,0,720
Q99.000,0.38364496529102415,0.8330450921668705,0.07772561293688054,0.41388888888888886,0.13087395696091347,0.7311256845656724,19451,3536,422,298,0.8508457417640359,0.16917293233082706,1.0,0.28938906752411575,19451,3536,0,720
Q100.000,356.7481384277344,0.7280971864850044,0.02536472148541114,0.2125,0.045319905213270145,0.6899574880488005,17108,5879,567,153,0.7299953600202472,0.03258186605232845,0.275,0.058260997498896565,17108,5879,522,198
Q_off_f1_best,0.8220261931419373,0.9165647277175518,0.13974799541809851,0.3388888888888889,0.1978913219789132,0.767964320412987,21485,1502,476,244,0.9366431855570084,0.324032403240324,1.0,0.48946295037389526,21485,1502,0,720
