,tau,Accuracy,Precision,Recall,F1,ROC_AUC,tn,fp,fn,tp,Accuracy_PA,Precision_PA,Recall_PA,F1_PA,tn_PA,fp_PA,fn_PA,tp_PA
Q90.000,0.14588890969753265,0.23693423883241238,0.03675058672925112,0.9569444444444445,0.0707828230943086,,4928,18059,31,689,0.23824186949002404,0.03834069971776985,1.0,0.07384994102261655,4928,18059,0,720
Q91.000,0.15155967101454734,0.2438520268275193,0.03707490314248816,0.9569444444444445,0.07138416908412763,,5092,17895,31,689,0.24515965748513097,0.038678485092667206,1.0,0.07447633824670288,5092,17895,0,720
Q92.000,0.15796420276165013,0.2520774454802379,0.03731708643855736,0.9527777777777777,0.07182117991938439,,5290,17697,34,686,0.2535116210401991,0.03909431503502199,1.0,0.07524690390343314,5290,17697,0,720
Q93.000,0.1653121367096901,0.25907959674357783,0.03755559215944655,0.95,0.07225479321819046,,5458,17529,36,684,0.260598135571772,0.039454216669406544,1.0,0.0759133322789815,5458,17529,0,720
Q94.000,0.17289449274539953,0.26671447251866537,0.03793256433007986,0.95,0.07295221843003415,,5639,17348,36,684,0.26823301134685956,0.03984945760460483,1.0,0.07664466680860124,5639,17348,0,720
Q95.000,0.18309257552027702,0.2763740667313452,0.03831675936850385,0.9472222222222222,0.07365408499379017,,5870,17117,38,682,0.2779769688277724,0.040365532320457476,1.0,0.07759874979791992,5870,17117,0,720
Q96.000,0.19629001915454916,0.2871303834310541,0.03882111503819405,0.9458333333333333,0.07458109736063957,,6126,16861,39,681,0.28877546716159785,0.04095330185996246,1.0,0.07868422490574287,6126,16861,0,720
Q97.000,0.21535015851259257,0.3012612308600835,0.03925559755742949,0.9375,0.07535584705554006,,6467,16520,45,675,0.3031594043953263,0.04176334106728538,1.0,0.0801781737193764,6467,16520,0,720
Q98.000,0.24809849411249163,0.3191884253595984,0.03992123165055496,0.9291666666666667,0.07655338139375215,,6898,16089,51,669,0.3213396886995402,0.042834195966446546,1.0,0.08214958069484854,6898,16089,0,720
Q99.000,0.38364496529102415,0.3830936010461045,0.04250838981377904,0.8972222222222223,0.08117107495130992,,8436,14551,74,646,0.3862150419707259,0.04714818937856067,1.0,0.09005065349258959,8436,14551,0,720
Q100.000,356.7481384277344,0.9706837642890286,0.8571428571428571,0.041666666666666664,0.07947019867549669,,22982,5,690,30,0.9714852153372422,0.9074074074074074,0.06805555555555555,0.12661498708010335,22982,5,671,49
Q_off_f1_best,0.8220261931419373,0.9312439363900957,0.18878248974008208,0.38333333333333336,0.2529789184234647,0.7927472291101735,21801,1186,444,276,0.9499725819378243,0.3777544596012592,1.0,0.5483625285605483,21801,1186,0,720
