,tau,Accuracy,Precision,Recall,F1,tn,fp,fn,tp,Accuracy_PA,Precision_PA,Recall_PA,F1_PA,tn_PA,fp_PA,fn_PA,tp_PA
Q93.800,0.1262519478797913,0.7442424380414613,0.6731151690471886,0.15270087363110618,0.2489301952393688,61652,1808,20658,3723,0.9791213670154029,0.9308947750640217,0.9989335958328206,0.9637147831592277,61652,1808,26,24355
Q93.900,0.12756569683551788,0.7436618435582473,0.6735567970204842,0.14835322587260572,0.24315149070619474,61707,1753,20764,3617,0.9797474983208296,0.9328558296307645,0.9989335958328206,0.9647646021905762,61707,1753,26,24355
Q94.000,0.12858729660511017,0.7431040174861397,0.672561323445522,0.1450719822812846,0.23866396761133601,61738,1722,20844,3537,0.9801004086929793,0.933964796564022,0.9989335958328206,0.9653573268857267,61738,1722,26,24355
Q94.100,0.12972814202308663,0.7427966439362029,0.6733229934082978,0.14244698740822773,0.23514675513727615,61775,1685,20908,3473,0.9805216242984484,0.9352918586789555,0.9989335958328206,0.966065726582178,61775,1685,26,24355
Q94.200,0.13091151475906374,0.7422843546863083,0.6740563211503895,0.13842746400885936,0.2296855859534504,61828,1632,21006,3375,0.9811249871927687,0.9371993689152268,0.9989335958328206,0.9670822744599745,61828,1632,26,24355
Q94.300,0.13204835236072546,0.7418062180530731,0.6738908198732365,0.13518723596242976,0.2251981415687346,61865,1595,21085,3296,0.9815462027982377,0.9385356454720617,0.9989335958328206,0.9677932089567065,61865,1595,26,24355
Q94.400,0.1331773322820664,0.7408840974032627,0.6698825503355704,0.13100365038349535,0.21914988507324434,61886,1574,21187,3194,0.9817852711148553,0.9392957692159358,0.9989335958328206,0.9681971774995031,61886,1574,26,24355
Q94.500,0.1344963014125824,0.7406791817033048,0.6715203426124197,0.12862474877978755,0.21589618257547075,61926,1534,21245,3136,0.9822406393369839,0.9407470354204488,0.9989335958328206,0.9689675750944897,61926,1534,26,24355
Q94.600,0.13561533570289616,0.7399505925478991,0.6688625384277558,0.1249333497395513,0.21054086746155176,61952,1508,21335,3046,0.9825366286813675,0.9416927657271005,0.9989335958328206,0.9694689913223469,61952,1508,26,24355
Q94.700,0.1370588809251786,0.7390967771314079,0.6662877926801546,0.12021656207702719,0.20368311327310634,61992,1468,21450,2931,0.982991996903496,0.9431514541300391,0.9989335958328206,0.970241415026691,61992,1468,26,24355
Q94.800,0.13840855002403263,0.7386641773203857,0.6659678546471,0.1172634428448382,0.1994141033689056,62026,1434,21522,2859,0.9833790598923055,0.9443948970491295,0.9989335958328206,0.9708989435917879,62026,1434,26,24355
Q94.900,0.13968678891658787,0.7384364932093214,0.6672220899785766,0.11496657233091341,0.19613742915121404,62062,1398,21578,2803,0.9837888912922211,0.9457150623228362,0.9989335958328206,0.9715961223919894,62062,1398,26,24355
Q95.000,0.14101696014404297,0.7378445145205542,0.6652821891033471,0.1116853287395923,0.1912622041160357,62090,1370,21658,2723,0.9841076490477112,0.9467444120505345,0.9989335958328206,0.9721390651818146,62090,1370,26,24355
Qbest,0.06676733493804932,0.6900877722248153,0.4580603270172953,0.6365612567162955,0.5327566380035357,45098,18362,8861,15520,0.7907469177263464,0.5702181443685048,0.9992207046470613,0.7260859846509201,45098,18362,19,24362
