,tau,Accuracy,Precision,Recall,F1,tn,fp,fn,tp,Accuracy_PA,Precision_PA,Recall_PA,F1_PA,tn_PA,fp_PA,fn_PA,tp_PA
Q99.900,1.7993706235885636,0.8800064901003742,0.5541251133272892,0.055987102447603694,0.10169886354182266,392873,2459,51528,3056,0.9671116386169862,0.9449949670059278,0.773963066099956,0.8509703995407346,392873,2459,12338,42246
Q99.910,1.8473922206997846,0.8800531654797784,0.556822361162192,0.05547413161365968,0.10089633800939656,392922,2410,51556,3028,0.967220547835596,0.9460318882121104,0.773963066099956,0.8513905683192261,392922,2410,12338,42246
Q99.920,1.8958708993911566,0.8801576294241592,0.5622309563915403,0.055034442327421954,0.10025531062793065,392993,2339,51580,3004,0.9673783550707243,0.9475384097790737,0.773963066099956,0.8520001210055561,392993,2339,12338,42246
Q99.930,1.9452909237742224,0.8802509801829674,0.5672692673644149,0.0546130734281108,0.0996340179481609,393058,2274,51603,2981,0.9675228264831658,0.948921832884097,0.773963066099956,0.8525589279948338,393058,2274,12338,42246
Q99.940,1.9981384906529962,0.8803443309417758,0.5727043292564551,0.054045141433387074,0.09876956558131748,393131,2201,51634,2950,0.966135900923728,0.9496914285714285,0.7611937564121354,0.8450586775682877,393131,2201,13035,41549
Q99.950,2.158966286540033,0.8802998781994861,0.5742816384756471,0.05162685035907958,0.09473701904489755,393243,2089,51766,2818,0.9644133571600032,0.9511356459498024,0.7449435732082662,0.835506241331484,393243,2089,13922,40662
Q99.960,2.5123707129477246,0.8801442936014723,0.5742618886635114,0.04668034588890518,0.08634214940444927,393443,1889,52036,2548,0.96423332355373,0.9553110953394842,0.7397955444818994,0.8338530158795713,393443,1889,14203,40381
Q99.970,3.1182727558135452,0.8798797997848488,0.569695405265875,0.04043309394694416,0.07550720175168496,393665,1667,52377,2207,0.9604148329910472,0.9584372195073302,0.70425399384435,0.8119165293794618,393665,1667,16143,38441
Q99.980,4.722744796561799,0.8797597773806666,0.5776357827476039,0.033123259563241976,0.06265377551374016,394010,1322,52776,1808,0.9601392259888513,0.9663561866951698,0.6956617323757878,0.8089648266899592,394010,1322,16612,37972
Q99.990,9.075223480891696,0.8773526613856809,0.2472480948348857,0.005349552982558991,0.010472518604859678,394443,889,54292,292,0.8796197512424542,0.5960926851431168,0.02403634764766232,0.04620938628158845,394443,889,53272,1312
Q100.000,18.428874969473544,0.8777038380497693,0.0,0.0,0.0,394893,439,54584,0,0.8777038380497693,0.0,0.0,0.0,394893,439,54584,0
