,tau,Accuracy,Precision,Recall,F1,tn,fp,fn,tp,Accuracy_PA,Precision_PA,Recall_PA,F1_PA,tn_PA,fp_PA,fn_PA,tp_PA
Q99.000,0.2887880259752282,0.8710781568114937,0.41487455197132617,0.15268210464605012,0.22321619884293978,383578,11754,46250,8334,0.9688230691951386,0.8165300866307657,0.958357760515902,0.881777343256159,383578,11754,2273,52311
Q99.100,0.32657212159037596,0.8728118137607909,0.42867948995029176,0.14535394987542136,0.2170962622448421,384758,10574,46650,7934,0.9693565021026147,0.8293001856485592,0.9411365968049246,0.8816861038883025,384758,10574,3213,51371
Q99.200,0.37721196937561047,0.874080939553161,0.43920070526006466,0.13690825150227173,0.20874593220575707,385790,9542,47111,7473,0.9704500395629406,0.841949215709009,0.9312435878645757,0.884348060579173,385790,9542,3753,50831
Q99.300,0.39860778805613517,0.8743365428213267,0.44059345737565364,0.13274952366993992,0.20402646768970858,386132,9200,47338,7246,0.96984992754203,0.8451673707063397,0.9200315110655137,0.8810119031955299,386132,9200,4365,50219
Q99.400,0.44125210505723966,0.8750989073515946,0.44775248102743725,0.12646563095412575,0.19722575391780114,386818,8514,47681,6903,0.9704211452804523,0.853972283205269,0.9121720650740144,0.882113244986181,386818,8514,4794,49790
Q99.500,0.46521833449602146,0.8754834235724002,0.4515368023726072,0.12272827202110509,0.1929991356957649,387195,8137,47885,6699,0.9706278505320993,0.8588380202279549,0.906969075186868,0.8822475874789489,387195,8137,5078,49506
Q99.600,0.5371934030056,0.8762435654655536,0.4590800477897252,0.11263373882456397,0.18088737201365188,388088,7244,48436,6148,0.9712768605695286,0.8709861261999323,0.8959585226439982,0.8832958557972781,388088,7244,5679,48905
Q99.700,0.6958277280926711,0.8786195645409365,0.4987847691061302,0.10151326396013484,0.16869377254806447,389764,5568,49043,5541,0.9699455009379528,0.8933292463312771,0.8542796423860471,0.8733681706654679,389764,5568,7954,46630
Q99.800,1.2076626770496373,0.8803421083046613,0.551829268292683,0.07295178074160927,0.12886731391585762,392098,3234,50602,3982,0.9694920829665982,0.9316654692980603,0.8077825003664078,0.8653125306643116,392098,3234,10492,44092
Q99.900,1.7993706235885636,0.8800064901003742,0.5541251133272892,0.055987102447603694,0.10169886354182266,392873,2459,51528,3056,0.9671116386169862,0.9449949670059278,0.773963066099956,0.8509703995407346,392873,2459,12338,42246
Q100.000,18.428874969482422,0.8777038380497693,0.0,0.0,0.0,394893,439,54584,0,0.8777038380497693,0.0,0.0,0.0,394893,439,54584,0
