,tau,Accuracy,Precision,Recall,F1,tn,fp,fn,tp,Accuracy_PA,Precision_PA,Recall_PA,F1_PA,tn_PA,fp_PA,fn_PA,tp_PA
Q99.000,0.2887880259752282,0.9255888282113003,0.7949355767349563,0.5210684449655577,0.629505439173113,387998,7337,26142,28442,0.9749488241216753,0.8734716401952162,0.9279275978308662,0.899876522372547,387998,7337,3934,50650
Q99.100,0.32657212159037596,0.9244886301756539,0.8030882352941177,0.5002381650300455,0.6164770161654475,388640,6695,27279,27305,0.9763757476345742,0.8832505013514692,0.9279275978308662,0.9050380151703312,388640,6695,3934,50650
Q99.200,0.37721196937561047,0.923043925684401,0.8113107492669537,0.47649494357320826,0.6003785692851042,389286,6049,28575,26009,0.9756578406335362,0.8914588193073748,0.910175142899018,0.9007197635839513,389286,6049,4903,49681
Q99.300,0.39860778805613517,0.9223326865502457,0.8139185474074547,0.4664553715374469,0.5930403186360144,389514,5821,29123,25461,0.9741731289409872,0.8933999926747976,0.8937600762128096,0.8935799981683303,389514,5821,5799,48785
Q99.400,0.44125210505723966,0.9214903127007306,0.8201096892138939,0.4520189066393082,0.5828107099410645,389923,5412,29911,24673,0.973746385460494,0.8990223150981417,0.8827495236699399,0.8908116102791643,389923,5412,6400,48184
Q99.500,0.46521833449602146,0.9212502694929532,0.8243522438611346,0.4458998974058332,0.5787490042682709,390149,5186,30245,24339,0.9742486980989912,0.9028293048529136,0.8827495236699399,0.892676510365526,390149,5186,6400,48184
Q99.600,0.5371934030056,0.9197277732214021,0.8317525328734641,0.42413527773706583,0.5617947535732486,390652,4683,31433,23151,0.9753666771129914,0.9114192218207956,0.8827495236699399,0.8968553107928265,390652,4683,6400,48184
Q99.700,0.6958277280926711,0.9165583138298227,0.8418244544287549,0.3844533196541111,0.5278448536070028,391392,3943,33599,20985,0.9761601532720334,0.923797928262214,0.8757328154770628,0.8991234670077496,391392,3943,6783,47801
Q99.800,1.2076626770496373,0.9106528063940398,0.8688650700035899,0.31038399530998095,0.4573788858442558,392778,2557,37642,16942,0.9700101573838846,0.9446596688670057,0.7996482485710098,0.8661262637787853,392778,2557,10936,43648
Q99.900,1.7993706235885636,0.905002900522094,0.8828968638861946,0.25014656309541256,0.3898413967365701,393524,1811,40930,13654,0.966989613686019,0.9582276145223048,0.761083834090576,0.8483530396781637,393524,1811,13041,41543
Q100.000,18.428874969482422,0.8784292283722182,0.1048951048951049,0.00027480580389857833,0.0005481754892466241,395207,128,54569,15,0.8799983997119482,0.8492343934040048,0.013208998974058332,0.02601338552847582,395207,128,53863,721
Qbest,6.95352029800415,0.8808074342270498,0.7607629427792916,0.025575260149494357,0.049486874988922167,394896,439,53188,1396,0.9621020672609959,0.9885709822707037,0.6956617323757878,0.8166460562395828,394896,439,16612,37972
