,tau,Accuracy,Precision,Recall,F1,tn,fp,fn,tp,Accuracy_PA,Precision_PA,Recall_PA,F1_PA,tn_PA,fp_PA,fn_PA,tp_PA
Q90.000,0.12051471993327141,0.3335511982570806,0.10386328959414098,1.0,0.18818143618550545,28235,73416,0,8509,0.3335511982570806,0.10386328959414098,1.0,0.18818143618550545,28235,73416,0,8509
Q91.000,0.1336480833590031,0.41951706608569356,0.11743841004761577,1.0,0.2101921841806235,37705,63946,0,8509,0.41951706608569356,0.11743841004761577,1.0,0.2101921841806235,37705,63946,0,8509
Q92.000,0.14770216286182403,0.4929375453885258,0.13219506890176644,1.0,0.23351995169877604,45793,55858,0,8509,0.4929375453885258,0.13219506890176644,1.0,0.23351995169877604,45793,55858,0,8509
Q93.000,0.16684923872351645,0.5798838053740014,0.15530489696836958,1.0,0.26885525609023986,55371,46280,0,8509,0.5798838053740014,0.15530489696836958,1.0,0.26885525609023986,55371,46280,0,8509
Q94.000,0.1900584474205971,0.6584604212055193,0.1844449743133982,1.0,0.3114454082939863,64027,37624,0,8509,0.6584604212055193,0.1844449743133982,1.0,0.3114454082939863,64027,37624,0,8509
Q95.000,0.21656475961208344,0.7176833696441539,0.21482491352975333,1.0,0.35367222245313606,70551,31100,0,8509,0.7176833696441539,0.21482491352975333,1.0,0.35367222245313606,70551,31100,0,8509
Q96.000,0.24892117202281958,0.7655864197530864,0.24782988639673756,0.9998824773768951,0.3972081514507808,75829,25822,1,8508,0.7655954974582425,0.24785179575310942,1.0,0.3972455648926237,75829,25822,0,8509
Q97.000,0.28509945631027234,0.7999818445896877,0.27850381579378336,0.9992948642613703,0.4356045081967213,79623,22028,6,8503,0.8000363108206245,0.2786455774961522,1.0,0.43584490088613426,79623,22028,0,8509
Q98.000,0.34962676048278907,0.8326252723311547,0.31553524319102294,0.9980021154072158,0.4794760318446163,83230,18421,17,8492,0.832779593318809,0.31596732268845157,1.0,0.4802054234035949,83230,18421,0,8509
Q99.000,0.5349927836656767,0.8599854756717502,0.3524264800034146,0.9703842989775532,0.5170643121047029,86479,15172,252,8257,0.8622730573710966,0.35931759638528776,1.0,0.5286735010872942,86479,15172,0,8509
Q100.000,23.82763671875,0.9228576615831517,0.8666666666666667,0.0015277941003643202,0.0030502111684655095,101649,2,8496,13,0.9234295570079883,0.9743589743589743,0.008931719355976026,0.01770117619657622,101649,2,8433,76
