,tau,Accuracy,Precision,Recall,F1,tn,fp,fn,tp,Accuracy_PA,Precision_PA,Recall_PA,F1_PA,tn_PA,fp_PA,fn_PA,tp_PA
Q99.000,4.433309950828545,0.9868262127468329,0.055406132329209254,0.4618834080717489,0.09894332372718541,140425,1756,120,103,0.9868543018454538,0.05743424584004294,0.4798206278026906,0.10258868648130393,140425,1756,116,107
Q99.100,4.81312185716629,0.9878584871211483,0.05861664712778429,0.4484304932735426,0.10368066355624675,140575,1606,123,100,0.987886576219769,0.0608187134502924,0.4663677130044843,0.10760475944128298,140575,1606,119,104
Q99.200,5.247851840972905,0.9889680065166708,0.05774278215223097,0.39461883408071746,0.10074413279908415,140745,1436,135,88,0.9889960956152917,0.060209424083769635,0.4125560538116592,0.10508280982295831,140745,1436,131,92
Q99.300,5.68609244823457,0.9899370804190893,0.06095791001451379,0.37668161434977576,0.10493441599000625,140887,1294,139,84,0.9899651695177102,0.06367583212735166,0.39461883408071746,0.10965732087227413,140887,1294,135,88
Q99.400,6.287229420661957,0.9910536220892672,0.061718098415346125,0.33183856502242154,0.10407876230661041,141056,1125,149,74,0.991081711187888,0.06483790523690773,0.34977578475336324,0.10939691444600282,141056,1125,145,78
Q99.500,7.039016718864575,0.9923527429004804,0.06438631790744467,0.28699551569506726,0.10517666392769105,141251,930,159,64,0.9923808319991011,0.06813627254509018,0.30493273542600896,0.11138411138411138,141251,930,155,68
Q99.600,8.144824012756082,0.9935254627678998,0.0647571606475716,0.23318385650224216,0.101364522417154,141430,751,171,52,0.9935605741411758,0.07054455445544554,0.2556053811659193,0.11057225994180406,141430,751,166,57
Q99.700,9.424711258888214,0.9943260020785933,0.06666666666666667,0.20179372197309417,0.10022271714922047,141551,630,178,45,0.9943611134518693,0.07352941176470588,0.2242152466367713,0.11074197120708748,141551,630,173,50
Q99.800,11.96759842491138,0.9955127664953232,0.0823293172690763,0.18385650224215247,0.11373092926490985,141724,457,182,41,0.9955478778685992,0.09145129224652088,0.2062780269058296,0.12672176308539945,141724,457,177,46
Q99.900,17.041244380950815,0.9967276200106738,0.10932475884244373,0.15246636771300448,0.12734082397003743,141904,277,189,34,0.9967697536586051,0.12618296529968454,0.17937219730941703,0.14814814814814814,141904,277,183,40
Q100.000,120.37946319580078,0.9982654981601641,0.0,0.0,0.0,142157,24,223,0,0.9982654981601641,0.0,0.0,0.0,142157,24,223,0
