,tau,Accuracy,Precision,Recall,F1,tn,fp,fn,tp,Accuracy_PA,Precision_PA,Recall_PA,F1_PA,tn_PA,fp_PA,fn_PA,tp_PA
Q99.000,4.433309950828545,0.9880831999101148,0.05602409638554217,0.4170403587443946,0.09877854487519916,140614,1567,130,93,0.9881183112833909,0.05885885885885886,0.43946188340807174,0.1038135593220339,140614,1567,125,98
Q99.100,4.81312185716629,0.9890312069885677,0.058085808580858087,0.39461883408071746,0.10126582278481013,140754,1427,135,88,0.989073340636499,0.06180144641683103,0.42152466367713004,0.10779816513761467,140754,1427,129,94
Q99.200,5.247851840972905,0.990161793208056,0.05847076461769116,0.34977578475336324,0.1001926782273603,140925,1256,145,78,0.9902179714052977,0.06408345752608048,0.38565022421524664,0.10990415335463259,140925,1256,137,86
Q99.300,5.68609244823457,0.9910887334625432,0.05976430976430976,0.3183856502242152,0.10063784549964565,141064,1117,152,71,0.9911449116597848,0.06605351170568562,0.3542600896860987,0.1113460183227625,141064,1117,144,79
Q99.400,6.287229420661957,0.992170163759445,0.0601577909270217,0.273542600896861,0.09862570735650769,141228,953,162,61,0.9922333642313418,0.06842619745845552,0.31390134529147984,0.11235955056179774,141228,953,153,70
Q99.500,7.039016718864575,0.993125193112553,0.06148491879350348,0.23766816143497757,0.09769585253456221,141372,809,170,53,0.9931954158591051,0.07224770642201835,0.2825112107623318,0.11506849315068493,141372,809,160,63
Q99.600,8.144824012756082,0.9940661779163507,0.06442577030812324,0.2062780269058296,0.0981856990394877,141513,668,177,46,0.994143422937558,0.07862068965517241,0.2556053811659193,0.12025316455696203,141513,668,166,57
Q99.700,9.424711258888214,0.9948737395016994,0.06518010291595197,0.17040358744394618,0.09429280397022331,141636,545,185,38,0.9949580067975619,0.08403361344537816,0.2242152466367713,0.12224938875305623,141636,545,173,50
Q99.800,11.96759842491138,0.99591303615067,0.06954436450839328,0.13004484304932734,0.09062499999999998,141793,388,194,29,0.9959551697986012,0.08274231678486997,0.15695067264573992,0.10835913312693497,141793,388,188,35
Q99.900,17.041244380950815,0.9968891323277436,0.08333333333333333,0.09865470852017937,0.09034907597535934,141939,242,201,22,0.996903176877054,0.09022556390977443,0.10762331838565023,0.09815950920245399,141939,242,199,24
Q100.000,120.37946319580078,0.9983708322799921,0.0,0.0,0.0,142172,9,223,0,0.9983708322799921,0.0,0.0,0.0,142172,9,223,0
