,tau,Accuracy,Precision,Recall,F1,ROC_AUC,tn,fp,fn,tp,Accuracy_PA,Precision_PA,Recall_PA,F1_PA,tn_PA,fp_PA,fn_PA,tp_PA
offline,1.2076574707031245,0.4463232698506392,0.05684944257141084,0.5509672246166182,0.10306456300212802,0.4993392803398684,71629,91197,4480,5497,0.4722487456814986,0.09861229169549489,1.0,0.17952155176291712,71629,91197,0,9977
