,tau,Accuracy,Precision,Recall,F1,tn,fp,fn,tp,Accuracy_PA,Precision_PA,Recall_PA,F1_PA,tn_PA,fp_PA,fn_PA,tp_PA
Q93.000,0.10390732288360602,0.365954294774975,0.0721576849051416,0.8417359927834018,0.13292075877842055,54840,107986,1579,8398,0.37509186761803903,0.08457736747963344,1.0,0.15596373299984367,54840,107986,0,9977
Q93.100,0.1055514393746853,0.36782347528688736,0.07227005179382438,0.8405332264207678,0.1330963226308188,55175,107651,1591,8386,0.3770304913687841,0.0848182405549699,1.0,0.15637318286900984,55175,107651,0,9977
Q93.200,0.10722329407930366,0.36951326076514873,0.07237848347375243,0.8395309211185727,0.13326756933063913,55477,107349,1601,8376,0.37877814621273936,0.08503656478529908,1.0,0.15674414585673552,55477,107349,0,9977
Q93.300,0.10892737448215485,0.37117989849713257,0.07240348368646822,0.8374260799839631,0.1332833487541078,55786,107040,1622,8355,0.38056630961268034,0.08526111590623585,1.0,0.15712553348977118,55786,107040,0,9977
Q93.400,0.1108249032497406,0.37291019253137964,0.07246527958839583,0.8357221609702316,0.13336638968641784,56102,106724,1639,8338,0.382394981568607,0.0854919837876282,1.0,0.15751748527763304,56102,106724,0,9977
Q93.500,0.1128198746591807,0.3745363217073778,0.07246389443316222,0.8333166282449634,0.13333333333333333,56407,106419,1663,8314,0.38415999722227046,0.08571600398639129,1.0,0.15789765218836302,56407,106419,0,9977
Q93.600,0.11475348085165026,0.37612772926395954,0.07253342654898191,0.8319134008218904,0.13343300618132423,56696,106130,1677,8300,0.3858324218908237,0.0859293582643596,1.0,0.15825957298309062,56696,106130,0,9977
Q93.700,0.11693889886140832,0.37789853185419237,0.07263803680981595,0.8307106344592563,0.13359446150374366,57014,105812,1689,8288,0.3876726677198891,0.08616535249462384,1.0,0.1586597331552248,57014,105812,0,9977
Q93.800,0.1190616066753865,0.37958831733245374,0.07268172628988309,0.8288062543850857,0.13364364388631642,57325,105501,1708,8269,0.38947240499296887,0.08639740903029149,1.0,0.15905304690925035,57325,105501,0,9977
Q93.900,0.1214350947737694,0.3813649068592559,0.0727277536302161,0.8268016437806956,0.13369529983792544,57652,105174,1728,8249,0.39136473325115884,0.08664275603338226,1.0,0.15946870404705582,57652,105174,0,9977
Q94.000,0.12402902245521549,0.3832398743077377,0.0727320978371445,0.8240954194647689,0.13366714896522572,58003,104823,1755,8222,0.3933959479870141,0.08690766550522648,1.0,0.1599172924497303,58003,104823,0,9977
Q94.100,0.1263988757133484,0.3846866084500848,0.07274178528668351,0.8220908088603789,0.13365707394974416,58273,104553,1775,8202,0.39495842086074895,0.08711254693093512,1.0,0.16026408153758423,58273,104553,0,9977
Q94.200,0.12893758177757264,0.38652106734258085,0.07284809450948297,0.8207878119675253,0.13381921577919584,58603,104223,1788,8189,0.3968681099286471,0.08736427320490368,1.0,0.1606899828470651,58603,104223,0,9977
Q94.300,0.13164476037025452,0.38832659155223,0.07295179970376715,0.8194848150746717,0.13397678019844161,58928,103898,1801,8176,0.39874886431369827,0.08761361141602635,1.0,0.1611116493879792,58928,103898,0,9977
