,tau,Accuracy,Precision,Recall,F1,tn,fp,fn,tp,Accuracy_PA,Precision_PA,Recall_PA,F1_PA,tn_PA,fp_PA,fn_PA,tp_PA
Q90.000,0.07297086715698242,0.37377244608021853,0.07356120260802375,0.8492532825498647,0.13539469479066793,56116,106710,1504,8473,0.38247599868057847,0.08550224103799052,1.0,0.1575348954714836,56116,106710,0,9977
Q90.100,0.07360622636973871,0.37429905730803287,0.07348595466555416,0.8474491330059136,0.1352442955059864,56225,106601,1522,8455,0.3831067747666418,0.08558218531798452,1.0,0.15767057800956105,56225,106601,0,9977
Q90.200,0.07423634067177773,0.37502242437920635,0.07342483876302298,0.845544752931743,0.1351165211820293,56369,106457,1541,8436,0.3839400936326337,0.08568802926980092,1.0,0.15785018708814896,56369,106457,0,9977
Q90.300,0.07489612780511379,0.37578630000636565,0.07347212660456118,0.8450436002806455,0.13519017381822848,56506,106320,1546,8431,0.38473290394263987,0.08578897134061927,1.0,0.15802144542819582,56506,106320,0,9977
Q90.400,0.07568184465169908,0.3765848972529412,0.07352338071429194,0.844542447629548,0.13527050890993736,56649,106177,1551,8426,0.3855604358720624,0.08589458821908845,1.0,0.15820060096249136,56649,106177,0,9977
Q90.500,0.07642849199473857,0.3772909035144066,0.07351232340529631,0.8433396812669139,0.13523635019367697,56783,106043,1563,8414,0.3863358853723604,0.08599379417341838,1.0,0.15836885005198537,56783,106043,0,9977
Q90.600,0.07717754676938057,0.37794482734674745,0.07354767610684486,0.8428385286158164,0.13528971691966118,56901,105925,1568,8409,0.38701874388754826,0.0860813445842177,1.0,0.15851730630208377,56901,105925,0,9977
Q90.700,0.0779511222988367,0.37872027684704546,0.07358916873927208,0.8422371454344993,0.13535215237788426,57041,105785,1574,8403,0.38782891500726263,0.0861854494566438,1.0,0.15869380224115032,57041,105785,0,9977
Q90.800,0.07871901273727427,0.3798429425415068,0.07369196757553427,0.8419364538438409,0.13552212317992982,57238,105588,1577,8400,0.3889689415114321,0.08633236706615324,1.0,0.15894282391550235,57238,105588,0,9977
Q90.900,0.07953742809593678,0.3820651261841519,0.07385103011093502,0.8407336874812068,0.13577539111503192,57634,105192,1589,8388,0.39126056839290985,0.08662921445875192,1.0,0.1594457673437425,57634,105192,0,9977
Q91.000,0.0803600944578648,0.38287529730386627,0.07388958439863876,0.8400320737696703,0.13583138173302106,57781,105045,1596,8381,0.3921112480686099,0.08673992801377128,1.0,0.15963327706621655,57781,105045,0,9977
Q91.100,0.0811802133917809,0.3838359287743847,0.07396026490066225,0.8395309211185727,0.13594423300088454,57952,104874,1601,8376,0.3931008142219753,0.08686907384350158,1.0,0.15985195629185758,57952,104874,0,9977
Q91.200,0.08201544672250749,0.38470396925979294,0.07402822480812082,0.8391299989976947,0.1360537584607009,58106,104720,1605,8372,0.3939920024536611,0.0869857101755059,1.0,0.16004940885830246,58106,104720,0,9977
Q91.300,0.08293974950909618,0.38567617460345016,0.07413835854202827,0.8391299989976947,0.13623973767503927,58274,104552,1605,8372,0.39496420779731833,0.08711330754656026,1.0,0.1602653687372496,58274,104552,0,9977
