,tau,Accuracy,Precision,Recall,F1,ROC_AUC,tn,fp,fn,tp,Accuracy_PA,Precision_PA,Recall_PA,F1_PA,tn_PA,fp_PA,fn_PA,tp_PA
Q99.900,16.843642013549648,0.9967697536586051,0.12140575079872204,0.17040358744394618,0.1417910447761194,0.9464240348222848,141906,275,185,38,0.9967908204825707,0.12974683544303797,0.18385650224215247,0.15213358070500926,141906,275,182,41
Q99.910,17.459129741668637,0.9968399764051572,0.1254125412541254,0.17040358744394618,0.1444866920152091,0.9464687261670472,141916,265,185,38,0.9968610432291227,0.13398692810457516,0.18385650224215247,0.15500945179584122,141916,265,182,41
Q99.920,18.320219812011658,0.9970155332715374,0.1366906474820144,0.17040358744394618,0.15169660678642716,0.9464491401930899,141941,240,185,38,0.997036600095503,0.14590747330960854,0.18385650224215247,0.1626984126984127,141941,240,182,41
Q99.930,20.458319673537737,0.9972262015111935,0.14754098360655737,0.16143497757847533,0.15417558886509639,0.9466754354638531,141973,208,187,36,0.9972542906098143,0.16129032258064516,0.17937219730941703,0.16985138004246284,141973,208,183,40
Q99.940,22.103023851776,0.997310468807056,0.14601769911504425,0.14798206278026907,0.1469933184855234,0.947636504382417,141988,193,190,33,0.9973245133563664,0.15350877192982457,0.15695067264573992,0.15521064301552104,141988,193,188,35
Q99.950,25.228180450439375,0.9975632706946435,0.1702127659574468,0.14349775784753363,0.15571776155717762,0.9470616986249731,142025,156,191,32,0.9975773152439538,0.17894736842105263,0.15246636771300448,0.16464891041162227,142025,156,189,34
Q99.960,27.327824279785105,0.9976545602651611,0.18285714285714286,0.14349775784753363,0.16080402010050251,0.946873124489239,142038,143,191,32,0.9976686048144715,0.192090395480226,0.15246636771300448,0.16999999999999998,142038,143,189,34
Q99.970,31.28913082923852,0.9978301171315412,0.2054794520547945,0.13452914798206278,0.16260162601626016,0.9475058208347642,142065,116,193,30,0.9978371394061964,0.2108843537414966,0.13901345291479822,0.16756756756756758,142065,116,192,31
Q99.980,39.12325698242181,0.9979846071739558,0.2288135593220339,0.1210762331838565,0.15835777126099707,0.9477996262138296,142090,91,196,27,0.9980056739979214,0.24793388429752067,0.13452914798206278,0.1744186046511628,142090,91,193,30
Q99.990,44.7547422355651,0.9980758967444735,0.24752475247524752,0.11210762331838565,0.154320987654321,0.9469602836503197,142105,76,198,25,0.9981039858430943,0.2761904761904762,0.13004484304932734,0.17682926829268292,142105,76,194,29
Q100.000,123.56021118059842,0.9982584758855089,0.12121212121212122,0.017937219730941704,0.03125,0.9510571426940391,142152,29,219,4,0.9982935872587849,0.23684210526315788,0.04035874439461883,0.06896551724137931,142152,29,214,9
Q_off_f1_best,22.099267959594727,0.997310468807056,0.14601769911504425,0.14798206278026907,0.1469933184855234,0.947636504382417,141988,193,190,33,0.9973245133563664,0.15350877192982457,0.15695067264573992,0.15521064301552104,141988,193,188,35
