,tau,Accuracy,Precision,Recall,F1,tn,fp,fn,tp,Accuracy_PA,Precision_PA,Recall_PA,F1_PA,tn_PA,fp_PA,fn_PA,tp_PA
Q90.000,1.038584399223328,0.7926532962557231,0.007031828275351592,0.9372197309417041,0.01395892469527467,112668,29513,14,209,0.7926532962557231,0.007031828275351592,0.9372197309417041,0.01395892469527467,112668,29513,14,209
Q91.000,1.0918613159656523,0.8186286902053314,0.00784223272978895,0.9147982062780269,0.015551151090105199,116372,25809,19,204,0.8186286902053314,0.00784223272978895,0.9147982062780269,0.015551151090105199,116372,25809,19,204
Q92.000,1.154291524887085,0.8447445296480436,0.009062359802602064,0.905829596412556,0.0179451872251588,120093,22088,21,202,0.8447445296480436,0.009062359802602064,0.905829596412556,0.0179451872251588,120093,22088,21,202
Q93.000,1.242276594638825,0.8729600292126626,0.010948105977665865,0.8968609865470852,0.021632145368016876,124113,18068,23,200,0.8729600292126626,0.010948105977665865,0.8968609865470852,0.021632145368016876,124113,18068,23,200
Q94.000,1.3567318797111532,0.900747170023314,0.013635410111181035,0.874439461883408,0.02685210685761498,128075,14106,28,195,0.900747170023314,0.013635410111181035,0.874439461883408,0.02685210685761498,128075,14106,28,195
Q95.000,1.4990147054195406,0.9243911687873936,0.01739289637495423,0.852017937219731,0.03408988965640979,131447,10734,33,190,0.9243911687873936,0.01739289637495423,0.852017937219731,0.03408988965640979,131447,10734,33,190
Q96.000,1.6696671962738039,0.9420873009185136,0.021469465648854963,0.8071748878923767,0.04182642035552457,133977,8204,43,180,0.9420873009185136,0.021469465648854963,0.8071748878923767,0.04182642035552457,133977,8204,43,180
Q97.000,1.962521271705637,0.9586036909075588,0.027333333333333334,0.7354260089686099,0.052707697252129204,136345,5836,59,164,0.9586036909075588,0.027333333333333334,0.7354260089686099,0.052707697252129204,136345,5836,59,164
Q98.000,2.6369021415710607,0.9748321676357405,0.037179840264389974,0.6053811659192825,0.0700570835495589,138685,3496,88,135,0.9748321676357405,0.037179840264389974,0.6053811659192825,0.0700570835495589,138685,3496,88,135
Q99.000,4.433309950828607,0.9868262127468329,0.05731119442956615,0.4798206278026906,0.10239234449760766,140421,1760,116,107,0.9868543018454538,0.059326563335114914,0.4977578475336323,0.10601719197707737,140421,1760,112,111
Q100.000,120.37946319580078,0.9982654981601641,0.0,0.0,0.0,142157,24,223,0,0.9982654981601641,0.0,0.0,0.0,142157,24,223,0
