,tau,Accuracy,Precision,Recall,F1,tn,fp,fn,tp,Accuracy_PA,Precision_PA,Recall_PA,F1_PA,tn_PA,fp_PA,fn_PA,tp_PA
Q99.000,4.433309950828545,0.9868262127468329,0.05731119442956615,0.4798206278026906,0.10239234449760766,140421,1760,116,107,0.9868543018454538,0.059326563335114914,0.4977578475336323,0.10601719197707737,140421,1760,112,111
Q99.100,4.81312185716629,0.987886576219769,0.05927230046948357,0.452914798206278,0.10482615464452516,140578,1603,122,101,0.9879146653183899,0.06147540983606557,0.47085201793721976,0.10875194199896426,140578,1603,118,105
Q99.200,5.247851840972905,0.988975028791326,0.059516023544800525,0.4080717488789238,0.1038812785388128,140743,1438,132,91,0.9890031178899469,0.06196999347684279,0.4260089686098655,0.10820045558086559,140743,1438,128,95
Q99.300,5.68609244823457,0.9899370804190893,0.06159420289855073,0.3811659192825112,0.10605115408608859,140886,1295,138,85,0.9899651695177102,0.06430635838150289,0.3991031390134529,0.11076540136901059,140886,1295,134,89
Q99.400,6.287229420661957,0.9911238448358192,0.06443514644351464,0.3452914798206278,0.10860366713681241,141063,1118,146,77,0.99115193393444,0.06755629691409508,0.3632286995515695,0.11392405063291139,141063,1118,142,81
Q99.500,7.039016718864575,0.9923457206258252,0.06779661016949153,0.30493273542600896,0.11092985318107668,141246,935,155,68,0.9923738097244459,0.07149950347567031,0.32286995515695066,0.11707317073170732,141246,935,151,72
Q99.600,8.144824012756082,0.993567596415831,0.06956521739130435,0.25112107623318386,0.10894941634241247,141432,749,167,56,0.9935956855144519,0.07416563658838071,0.26905829596412556,0.11627906976744184,141432,749,163,60
Q99.700,9.424711258888214,0.9943189798039381,0.06656804733727811,0.20179372197309417,0.10011123470522805,141550,631,178,45,0.9943540911772141,0.07342143906020558,0.2242152466367713,0.11061946902654866,141550,631,173,50
Q99.800,11.96759842491138,0.9955549001432544,0.08333333333333333,0.18385650224215247,0.11468531468531468,141730,451,182,41,0.9955900115165305,0.0925553319919517,0.2062780269058296,0.1277777777777778,141730,451,177,46
Q99.900,17.041244380950815,0.9967557091092947,0.1182108626198083,0.16591928251121077,0.13805970149253732,141905,276,186,37,0.9967837982079155,0.12933753943217666,0.18385650224215247,0.15185185185185185,141905,276,182,41
Q100.000,120.37946319580078,0.9982654981601641,0.0,0.0,0.0,142157,24,223,0,0.9982654981601641,0.0,0.0,0.0,142157,24,223,0
