,tau,Accuracy,Precision,Recall,F1,ROC_AUC,tn,fp,fn,tp,Accuracy_PA,Precision_PA,Recall_PA,F1_PA,tn_PA,fp_PA,fn_PA,tp_PA
offline_detrend,1.7467033863067627,0.9843444227005871,0.7575757575757576,0.7575757575757576,0.7575757575757576,0.9887857339829029,981,8,8,25,0.9921722113502935,0.8048780487804879,1.0,0.8918918918918919,981,8,0,33
