,tau,Accuracy,Precision,Recall,F1,ROC_AUC,tn,fp,fn,tp,Accuracy_PA,Precision_PA,Recall_PA,F1_PA,tn_PA,fp_PA,fn_PA,tp_PA
Q90.000,0.0,0.049379589769561916,0.049379589769561916,1.0,0.09411196911196912,,0,22524,0,1170,0.049379589769561916,0.049379589769561916,1.0,0.09411196911196912,0,22524,0,1170
Q91.000,0.0,0.049379589769561916,0.049379589769561916,1.0,0.09411196911196912,,0,22524,0,1170,0.049379589769561916,0.049379589769561916,1.0,0.09411196911196912,0,22524,0,1170
Q92.000,0.0,0.049379589769561916,0.049379589769561916,1.0,0.09411196911196912,,0,22524,0,1170,0.049379589769561916,0.049379589769561916,1.0,0.09411196911196912,0,22524,0,1170
Q93.000,0.0,0.049379589769561916,0.049379589769561916,1.0,0.09411196911196912,,0,22524,0,1170,0.049379589769561916,0.049379589769561916,1.0,0.09411196911196912,0,22524,0,1170
Q94.000,0.0,0.049379589769561916,0.049379589769561916,1.0,0.09411196911196912,,0,22524,0,1170,0.049379589769561916,0.049379589769561916,1.0,0.09411196911196912,0,22524,0,1170
Q95.000,0.0,0.049379589769561916,0.049379589769561916,1.0,0.09411196911196912,,0,22524,0,1170,0.049379589769561916,0.049379589769561916,1.0,0.09411196911196912,0,22524,0,1170
Q96.000,0.0,0.049379589769561916,0.049379589769561916,1.0,0.09411196911196912,,0,22524,0,1170,0.049379589769561916,0.049379589769561916,1.0,0.09411196911196912,0,22524,0,1170
Q97.000,7.368892370745627e-34,0.9217101375875749,0.048748353096179184,0.03162393162393162,0.0383618455158113,,21802,722,1133,37,0.965349877606145,0.5973229224762967,0.9153846153846154,0.7229159635504556,21802,722,99,1071
Q98.000,3.6938264561373355e-16,0.9319658985397147,0.0508130081300813,0.021367521367521368,0.03008423586040914,,22057,467,1145,25,0.9761120958892546,0.6963589076723017,0.9153846153846154,0.7909896602658788,22057,467,99,1071
Q99.000,0.170332363843919,0.9417574069384654,0.058823529411764705,0.011965811965811967,0.019886363636363636,,22300,224,1156,14,0.9852705326242931,0.8234830575256107,0.8931623931623932,0.8569085690856908,22300,224,125,1045
Q100.000,488.34832763671875,0.9506204102304381,1.0,0.0,0.0,,22524,0,1170,0,0.9506204102304381,1.0,0.0,0.0,22524,0,1170,0
Q_off_f1_best,0.0,0.049379589769561916,0.049379589769561916,1.0,0.09411196911196912,0.4996556000285356,0,22524,0,1170,0.049379589769561916,0.049379589769561916,1.0,0.09411196911196912,0,22524,0,1170
