,tau,Accuracy,Precision,Recall,F1,ROC_AUC,tn,fp,fn,tp,Accuracy_PA,Precision_PA,Recall_PA,F1_PA,tn_PA,fp_PA,fn_PA,tp_PA
Q90.000,1.0497331142425539,0.8277576472570995,0.008374125166875683,0.9282511210762332,0.016598508539812366,0.9473495272857375,117669,24512,16,207,0.8277576472570995,0.008374125166875683,0.9282511210762332,0.016598508539812366,117669,24512,16,207
Q91.000,1.1002244877815248,0.846359652818741,0.009334783396773608,0.9237668161434978,0.01848279574716253,0.9473319598340559,120319,21862,17,206,0.846359652818741,0.009334783396773608,0.9237668161434978,0.01848279574716253,120319,21862,17,206
Q92.000,1.1634531593322754,0.8664784697059071,0.01067652726420499,0.9192825112107623,0.021107907742998352,0.9471319053528782,123185,18996,18,205,0.8664784697059071,0.01067652726420499,0.9192825112107623,0.021107907742998352,123185,18996,18,205
Q93.000,1.2501353502273567,0.8899047779556754,0.012798688607275708,0.9103139013452914,0.025242476995772194,0.9471034252651431,126523,15658,20,203,0.8899047779556754,0.012798688607275708,0.9103139013452914,0.025242476995772194,126523,15658,20,203
Q94.000,1.3632511043548594,0.9123128563804388,0.015716316537671773,0.8923766816143498,0.030888630190143575,0.9470101632281192,129718,12463,24,199,0.9123128563804388,0.015716316537671773,0.8923766816143498,0.030888630190143575,129718,12463,24,199
Q95.000,1.5029648780822762,0.9311957529282885,0.01918248468414181,0.8565022421524664,0.03752455795677799,0.9469123437462694,132415,9766,32,191,0.9311957529282885,0.01918248468414181,0.8565022421524664,0.03752455795677799,132415,9766,32,191
Q96.000,1.6698637533187926,0.9460338192747395,0.023499361430395913,0.8251121076233184,0.045697255681112624,0.9465840973308733,134535,7646,39,184,0.9460338192747395,0.023499361430395913,0.8251121076233184,0.045697255681112624,134535,7646,39,184
Q97.000,1.952816026210785,0.9603311704727395,0.029972279972279973,0.7757847533632287,0.057714762301918264,0.9467418259230805,136582,5599,50,173,0.9603311704727395,0.029972279972279973,0.7757847533632287,0.057714762301918264,136582,5599,50,173
Q98.000,2.572920169830331,0.9739543833038398,0.03937632135306554,0.6681614349775785,0.07436985275767408,0.9454980377282629,138546,3635,74,149,0.9739684278531502,0.0398837823560486,0.6771300448430493,0.07533050636068844,138546,3635,72,151
Q99.000,4.342496109008796,0.9861099407320019,0.05659423951490652,0.5022421524663677,0.10172570390554042,0.9451567813060111,140314,1867,111,112,0.9861310075559675,0.058022199798183655,0.515695067264574,0.10430839002267572,140314,1867,108,115
Q100.000,123.56021118164062,0.9982584758855089,0.12121212121212122,0.017937219730941704,0.03125,0.9494183391516713,142152,29,219,4,0.9982654981601641,0.14705882352941177,0.02242152466367713,0.038910505836575876,142152,29,218,5
Q_off_f1_best,22.099267959594727,0.9973315356310216,0.1511111111111111,0.15246636771300448,0.1517857142857143,0.9459370663232487,141990,191,189,34,0.9973385579056768,0.15486725663716813,0.15695067264573992,0.15590200445434296,141990,191,188,35
