,tau,Accuracy,Precision,Recall,F1,ROC_AUC,tn,fp,fn,tp,Accuracy_PA,Precision_PA,Recall_PA,F1_PA,tn_PA,fp_PA,fn_PA,tp_PA
Q99.000,4.342496109008796,0.986657678155108,0.06305367378843148,0.5426008968609866,0.11297852474323063,0.9488607381426877,140383,1798,102,121,0.9866717227044184,0.06402915148360229,0.5515695067264574,0.11473880597014925,140383,1798,100,123
Q99.100,4.706657453536999,0.9877110193533889,0.06545247581104155,0.515695067264574,0.11616161616161616,0.9488607381426877,140539,1642,108,115,0.9877250639026993,0.06651506537805571,0.5246636771300448,0.11806256306760847,140539,1642,106,117
Q99.200,5.064342563629146,0.9885817814106346,0.06724244293645898,0.48878923766816146,0.11822125813449026,0.9488607381426877,140669,1512,114,109,0.988595825959945,0.06839186691312385,0.4977578475336323,0.1202600216684724,140669,1512,112,111
Q99.300,5.545552494049037,0.9897755681020196,0.07038327526132404,0.452914798206278,0.12183353437876959,0.9488607381426877,140847,1334,122,101,0.98978961265133,0.07167710508002784,0.4618834080717489,0.1240963855421687,140847,1334,120,103
Q99.400,6.145455215453945,0.9908148647509901,0.07384131971720345,0.42152466367713004,0.12566844919786097,0.9488607381426877,141002,1179,129,94,0.9908289093003005,0.07529411764705882,0.4304932735426009,0.1281708945260347,141002,1179,127,96
Q99.500,6.844173007011332,0.9921561192101346,0.07670454545454546,0.3632286995515695,0.1266614542611415,0.9488607381426877,141206,975,142,81,0.992170163759445,0.07844990548204159,0.3721973094170404,0.1295862607338017,141206,975,140,83
Q99.600,7.78644630432127,0.993258616331002,0.07885714285714286,0.3094170403587444,0.12568306010928965,0.9488607381426877,141375,806,154,69,0.9932726608803123,0.08095781071835804,0.3183856502242152,0.1290909090909091,141375,806,152,71
Q99.700,9.360205757141092,0.9944453807477318,0.08235294117647059,0.25112107623318386,0.12403100775193798,0.9488607381426877,141557,624,167,56,0.9944734698463527,0.08771929824561403,0.26905829596412556,0.1323042998897464,141557,624,163,60
Q99.800,11.575624816894358,0.9954987219460127,0.0933852140077821,0.21524663677130046,0.13025780189959296,0.9488607381426877,141715,466,175,48,0.995505744220668,0.09514563106796116,0.21973094170403587,0.13279132791327913,141715,466,174,49
Q99.900,16.843642013549648,0.9968469986798124,0.1331168831168831,0.18385650224215247,0.1544256120527307,0.9488607381426877,141914,267,182,41,0.9968680655037779,0.1414790996784566,0.19730941704035873,0.16479400749063672,141914,267,179,44
Q100.000,123.56021118164062,0.99830060953344,0.047619047619047616,0.004484304932735426,0.00819672131147541,0.9488607381426877,142161,20,222,1,0.99830060953344,0.047619047619047616,0.004484304932735426,0.00819672131147541,142161,20,222,1
Q_off_f1_best,22.099267959594727,0.9974228252015392,0.17567567567567569,0.17488789237668162,0.1752808988764045,0.9488607381426877,141998,183,184,39,0.9974368697508497,0.18303571428571427,0.18385650224215247,0.18344519015659957,141998,183,182,41
