,tau,Accuracy,Precision,Recall,F1,tn,fp,fn,tp,Accuracy_PA,Precision_PA,Recall_PA,F1_PA,tn_PA,fp_PA,fn_PA,tp_PA
Q90.000,0.07297086715698242,0.8107729611175732,0.14345342706502637,0.4581537536333567,0.21849382184938218,135533,27293,5406,4571,0.819354988049976,0.1815455663178097,0.6067956299488825,0.2794755793555535,135533,27293,3923,6054
Q91.000,0.0803600944578648,0.8289323680723135,0.15704679181843653,0.4494336975042598,0.23275973941706243,138758,24068,5493,4484,0.8380178584862531,0.20098267047340815,0.6067956299488825,0.3019526671488067,138758,24068,3923,6054
Q92.000,0.09023584425449373,0.8469644624225274,0.17426220428831396,0.4415154856169189,0.24989363210892074,141953,20873,5572,4405,0.8565071208254487,0.22483009618598432,0.6067956299488825,0.3280945154996749,141953,20873,3923,6054
Q93.000,0.10390732288360602,0.8667789332361128,0.19950239587172872,0.43399819585045607,0.27334995738770873,145452,17374,5647,4330,0.8767556118817381,0.25840874167662625,0.6067956299488825,0.36246070947462955,145452,17374,3923,6054
Q94.000,0.12402902245521549,0.8872241801357615,0.23351078733538808,0.41766061942467675,0.2995471209833945,149148,13678,5810,4167,0.8981441294421972,0.3068112710318265,0.6067956299488825,0.4075532666868626,149148,13678,3923,6054
Q95.000,0.15367359668016434,0.9037690317876426,0.2655104342921602,0.3774681768066553,0.31174206365630563,152408,10418,6211,3766,0.917009542658403,0.3675327829043225,0.6067956299488825,0.4577866838065711,152408,10418,3923,6054
Q96.000,0.19699515998363498,0.913849875291517,0.28354787515429375,0.32234138518592764,0.30170270650593367,154700,8126,6761,3216,0.9302732012754408,0.42693935119887166,0.6067956299488825,0.5012211781264231,154700,8126,3923,6054
Q97.000,0.25832430422306074,0.923120547675677,0.313570784490532,0.2788413350706625,0.29518807363785876,156736,6090,7195,2782,0.9420554041307153,0.49851778656126483,0.6067956299488825,0.5473531937977488,156736,6090,3923,6054
Q98.000,0.3750189244747173,0.9323102029478655,0.3691019786910198,0.2430590357822993,0.29310449023992263,158681,4145,7552,2425,0.9533109957581755,0.5935876066281008,0.6067956299488825,0.6001189532117368,158681,4145,3923,6054
Q99.000,0.6537597477436075,0.938994114685509,0.43144867750545984,0.17820988273027966,0.2522343594836147,160483,2343,8199,1778,0.9637390554562132,0.720971775634155,0.6067956299488825,0.6589746380755416,160483,2343,3923,6054
Q100.000,264.7657775878906,0.9421248473695479,0.0,0.0,0.0,162802,24,9977,0,0.9421248473695479,0.0,0.0,0.0,162802,24,9977,0
Q_off_f1_best,0.14067327976226807,0.8976001574046747,0.2525964867290678,0.39490828906484915,0.3081133919843597,151168,11658,6037,3940,0.9098337413123615,0.34180216802168023,0.6067956299488825,0.43728556466466834,151168,11658,3923,6054
