,tau,Accuracy,Precision,Recall,F1,tn,fp,fn,tp,Accuracy_PA,Precision_PA,Recall_PA,F1_PA,tn_PA,fp_PA,fn_PA,tp_PA
Q80.000,0.06745344400405884,0.6295765027322404,0.40957765214499503,0.7577211763258275,0.5317330109662378,36828,26631,5907,18474,0.6966302367941712,0.4777723306206491,0.9993027357368442,0.6464657185310974,36828,26631,17,24364
Q81.000,0.06958000712096692,0.6365664845173042,0.4140242095424807,0.7449243263196752,0.5322353768608604,37754,25705,6219,18162,0.707172131147541,0.4866084802971899,0.9993027357368442,0.6545063801208865,37754,25705,17,24364
Q82.000,0.07184673085808754,0.6425432604735883,0.4177835051546392,0.7313481809605841,0.5317844947137681,38610,24849,6550,17831,0.7169171220400729,0.4950724402088879,0.9993027357368442,0.6621191944995516,38610,24849,17,24364
Q83.000,0.07427894748747349,0.6488274134790528,0.4219948849104859,0.7173618801525778,0.5313928934935512,39503,23956,6891,17490,0.7270833333333333,0.5042218543046357,0.9993027357368442,0.67025212858145,39503,23956,17,24364
Q84.000,0.076948336660862,0.6556352459016394,0.4270258170422325,0.7041958902424019,0.531654977007757,40422,23037,7212,17169,0.7375341530054644,0.5139873417721519,0.9992617201919527,0.6788147281313996,40422,23037,18,24363
Q85.000,0.0799458429217339,0.6625796903460838,0.4324338216396813,0.6901275583446126,0.5317027697460934,41375,22084,7555,16826,0.7483834244080145,0.5245333390746442,0.9992617201919527,0.68794826904614,41375,22084,18,24363
Q86.000,0.08345962569117556,0.6700136612021858,0.43867685833755027,0.6755670399081252,0.5319403177883995,42383,21076,7910,16471,0.7598588342440802,0.5361693699245141,0.9992617201919527,0.6978802635348038,42383,21076,18,24363
Q87.000,0.08707295574247838,0.6775159380692167,0.44567432127319784,0.6638776096140437,0.5333201535445394,43327,20132,8195,16186,0.7706056466302368,0.547544667940218,0.9992617201919527,0.7074452639526104,43327,20132,18,24363
Q88.000,0.09129527062177661,0.685132058287796,0.45321111396670377,0.6509577129732168,0.5343771043771044,44311,19148,8510,15871,0.7818078324225866,0.5599273746868608,0.9992617201919527,0.7176986979320096,44311,19148,18,24363
Q89.000,0.09601113110780717,0.6920537340619308,0.4604276013403315,0.636848365530536,0.5344554591766487,45263,18196,8854,15527,0.7926457194899817,0.5724523602528255,0.9992617201919527,0.727905587092919,45263,18196,18,24363
Q90.000,0.10080566257238398,0.698622495446266,0.4679396800098081,0.6261843238587425,0.5356184328240391,46100,17359,9114,15267,0.802174408014572,0.5839365322851253,0.9992617201919527,0.7371223696352661,46100,17359,18,24363
Q91.000,0.10676278911530976,0.7047814207650274,0.4753253364726845,0.6127312251343259,0.535352087439527,46969,16490,9442,14939,0.8120673952641165,0.5963576726311409,0.9992617201919527,0.7469417788269921,46969,16490,18,24363
Q92.000,0.11361764758825309,0.7113615664845173,0.48392320148045337,0.6006316393913294,0.5359979502946453,47842,15617,9737,14644,0.8220059198542805,0.6093796898449224,0.9992617201919527,0.7570733829493016,47842,15617,18,24363
Q93.000,0.12191317923367032,0.7168943533697633,0.4916440753577434,0.5876297116607194,0.5353686334591383,48645,14814,10054,14327,0.8311475409836065,0.6218699747300712,0.9992617201919527,0.7666383460775984,48645,14814,18,24363
Q94.000,0.13204048186540615,0.7214936247723133,0.49851451480115977,0.5712234937041138,0.5323980274475324,49449,14010,10454,13927,0.8403005464480874,0.6348995387381753,0.9992617201919527,0.7764604646715747,49449,14010,18,24363
Q95.000,0.14441210180521016,0.7252846083788707,0.5046939541870071,0.5512489233419466,0.5269451686891062,50269,13190,10941,13440,0.8496357012750455,0.6487630815114638,0.9992617201919527,0.7867407239965124,50269,13190,18,24363
Q96.000,0.16109498679637915,0.7259562841530055,0.5062030754406391,0.5171239899922071,0.5116052588865444,51160,12299,11773,12608,0.8597677595628416,0.6645208804997136,0.9992207046470613,0.7982045149241506,51160,12299,19,24362
Q97.000,0.1845033016800881,0.718681693989071,0.49272807404142793,0.4585537918871252,0.47502708674130567,51949,11510,13201,11180,0.864207650273224,0.6755278662644828,0.9828555022353472,0.8007150733451399,51949,11510,418,23963
Q98.000,0.22791239231825097,0.7090733151183971,0.4698665297741273,0.3754152823920266,0.4173639451904882,53132,10327,15228,9153,0.8776411657559199,0.6988071280660308,0.9827324556006727,0.8167996181904957,53132,10327,421,23960
Q99.000,0.337833355069165,0.7432377049180328,0.5825128714659922,0.26450924900537304,0.36381586370303504,58837,4622,17932,6449,0.9376935336976321,0.835819835180449,0.9650957712973217,0.8958178668646375,58837,4622,851,23530
Q100.000,279.6590881347656,0.7224726775956284,1.0,0.00012304663467454166,0.0002460629921259843,63459,0,24378,3,0.8237704918032787,1.0,0.36507936507936506,0.5348837209302325,63459,0,15480,8901
Qbest,0.11228600889444351,0.7104166666666667,0.48266692928895016,0.6030515565399286,0.5361851102237295,47700,15759,9678,14703,0.820389344262295,0.6072229699416779,0.9992617201919527,0.7554067252685921,47700,15759,18,24363
