,tau,Accuracy,Precision,Recall,F1,ROC_AUC,tn,fp,fn,tp,Accuracy_PA,Precision_PA,Recall_PA,F1_PA,tn_PA,fp_PA,fn_PA,tp_PA
Q90.000,85.99093246459961,0.18555700847850845,0.035346465353464654,0.9819444444444444,0.06823665669336937,,3692,19295,13,707,0.18610536972202302,0.035973020234823884,1.0,0.06944779358572463,3692,19295,0,720
Q91.000,101.85706062316885,0.1993082212004893,0.0357433394346146,0.9763888888888889,0.0689621345889739,,4022,18965,17,703,0.2000253089804699,0.0365760731521463,1.0,0.07057093849546679,4022,18965,0,720
Q92.000,126.48085327148452,0.21622305648120807,0.03629471935199128,0.9708333333333333,0.06997347214575304,,4427,18560,21,699,0.2171088707976547,0.03734439834024896,1.0,0.072,4427,18560,0,720
Q93.000,159.80009155273444,0.23697642046652886,0.036801962771347806,0.9583333333333334,0.07088191483897478,,4928,18059,30,690,0.23824186949002404,0.03834069971776985,1.0,0.07384994102261655,4928,18059,0,720
Q94.000,201.3002075195314,0.26144176825410215,0.03736566547258198,0.9416666666666667,0.07187914126689637,,5520,17467,42,678,0.2632133968869954,0.03958871721559355,1.0,0.07616226794308986,5520,17467,0,720
Q95.000,255.87797164916992,0.2915172733791707,0.03825827205882353,0.925,0.073477493380406,,6245,16742,54,666,0.293795081621462,0.041232390333295156,1.0,0.07919920800791992,6245,16742,0,720
Q96.000,351.24777832031316,0.3321803686674822,0.03853670453157445,0.8763888888888889,0.07382707382707383,,7244,15743,89,631,0.33593453410385116,0.04373443479317257,1.0,0.0838037595297678,7244,15743,0,720
Q97.000,523.6448547363311,0.3924157421858523,0.04037350530699987,0.8347222222222223,0.07702165833653724,,8702,14285,119,601,0.39743535664571644,0.04798400533155615,1.0,0.09157392686804451,8702,14285,0,720
Q98.000,874.4415283203135,0.5746825832032733,0.050590381107804554,0.7319444444444444,0.09463948998832719,,13097,9890,193,527,0.5828236385877589,0.06786050895381715,1.0,0.12709620476610767,13097,9890,0,720
Q99.000,2164.0119995117375,0.8691103893364829,0.13122872175796968,0.5888888888888889,0.21462920779549483,,20180,2807,296,424,0.8815961530349685,0.20413949532180323,1.0,0.3390628679067577,20180,2807,0,720
Q100.000,22267342.0,0.9421267979921543,0.049723756906077346,0.05,0.04986149584487535,,22299,688,684,36,0.9426751592356688,0.06648575305291723,0.06805555555555555,0.06726149622512011,22299,688,671,49
Q_off_f1_best,4814.89990234375,0.9243683300291053,0.1831069108092144,0.4305555555555556,0.25694156651471195,0.7536660817950243,21604,1383,410,310,0.9416628000168726,0.34236804564907275,1.0,0.51009564293305,21604,1383,0,720
