,tau,Accuracy,Precision,Recall,F1,ROC_AUC,tn,fp,fn,tp,Accuracy_PA,Precision_PA,Recall_PA,F1_PA,tn_PA,fp_PA,fn_PA,tp_PA
Q90.000,0.1652099400758744,0.44992997198879553,0.009487666034155597,0.75,0.01873828856964397,,1270,1566,5,15,0.45168067226890757,0.012610340479192938,1.0,0.024906600249066005,1270,1566,0,20
Q91.000,0.22373237356543543,0.4527310924369748,0.009535918626827717,0.75,0.018832391713747645,,1278,1558,5,15,0.45448179271708683,0.012674271229404309,1.0,0.025031289111389236,1278,1558,0,20
Q92.000,0.29789794206619263,0.45623249299719887,0.009596928982725527,0.75,0.018951358180669613,,1288,1548,5,15,0.4579831932773109,0.012755102040816327,1.0,0.02518891687657431,1288,1548,0,20
Q93.000,0.3951329812407495,0.46043417366946776,0.009671179883945842,0.75,0.01909611712285169,,1300,1536,5,15,0.46218487394957986,0.012853470437017995,1.0,0.025380710659898477,1300,1536,0,20
Q94.000,0.4744368040561686,0.4642857142857143,0.00974025974025974,0.75,0.019230769230769232,,1311,1525,5,15,0.46603641456582634,0.012944983818770227,1.0,0.025559105431309903,1311,1525,0,20
Q95.000,0.5541060119867334,0.4688375350140056,0.009823182711198428,0.75,0.019392372333548805,,1324,1512,5,15,0.47058823529411764,0.013054830287206266,1.0,0.02577319587628866,1324,1512,0,20
Q96.000,0.8033009886741653,0.4740896358543417,0.00992063492063492,0.75,0.0195822454308094,,1339,1497,5,15,0.47584033613445376,0.013183915622940013,1.0,0.026024723487312947,1339,1497,0,20
Q97.000,1.2806643307209098,0.47794117647058826,0.009993337774816789,0.75,0.01972386587771203,,1350,1486,5,15,0.4796918767507003,0.013280212483399735,1.0,0.026212319790301444,1350,1486,0,20
Q98.000,1.8369403696060207,0.4803921568627451,0.010040160642570281,0.75,0.019815059445178335,,1357,1479,5,15,0.48214285714285715,0.0133422281521014,1.0,0.026333113890717578,1357,1479,0,20
Q99.000,3.4614049744606694,0.7184873949579832,0.013647642679900745,0.55,0.02663438256658596,,2041,795,9,11,0.7216386554621849,0.024539877300613498,1.0,0.04790419161676646,2041,795,0,20
Q100.000,46.06011199951172,0.9926470588235294,0.0,0.0,0.0,,2835,1,20,0,0.9926470588235294,0.0,0.0,0.0,2835,1,20,0
Q_off_f1_best,11.173246383666992,0.992296918767507,0.4166666666666667,0.25,0.3125,0.6468970380818053,2829,7,15,5,0.9975490196078431,0.7407407407407407,1.0,0.851063829787234,2829,7,0,20
