,tau,Accuracy,Precision,Recall,F1,tn,fp,fn,tp,Accuracy_PA,Precision_PA,Recall_PA,F1_PA,tn_PA,fp_PA,fn_PA,tp_PA
Q99.000,4.778543596267699,0.8953081232492998,0.04262295081967213,0.65,0.07999999999999999,2544,292,7,13,0.8977591036414566,0.0641025641025641,1.0,0.12048192771084336,2544,292,0,20
Q99.100,4.9967490200996085,0.8977591036414566,0.0436241610738255,0.65,0.08176100628930817,2551,285,7,13,0.9002100840336135,0.06557377049180328,1.0,0.12307692307692307,2551,285,0,20
Q99.200,5.393124061584474,0.8988095238095238,0.04406779661016949,0.65,0.08253968253968254,2554,282,7,13,0.9012605042016807,0.06622516556291391,1.0,0.12422360248447208,2554,282,0,20
Q99.300,5.777269982337846,0.9317226890756303,0.06467661691542288,0.65,0.11764705882352941,2648,188,7,13,0.9341736694677871,0.09615384615384616,1.0,0.17543859649122806,2648,188,0,20
Q99.400,6.927623596191418,0.9474789915966386,0.07792207792207792,0.6,0.1379310344827586,2694,142,8,12,0.9502801120448179,0.12345679012345678,1.0,0.21978021978021975,2694,142,0,20
Q99.500,7.2714033174514725,0.9492296918767507,0.08053691275167785,0.6,0.14201183431952663,2699,137,8,12,0.9520308123249299,0.12738853503184713,1.0,0.22598870056497175,2699,137,0,20
Q99.600,16.308629081726064,0.9908963585434174,0.125,0.05,0.07142857142857144,2829,7,19,1,0.9975490196078431,0.7407407407407407,1.0,0.851063829787234,2829,7,0,20
Q99.700,16.72037953186037,0.9915966386554622,0.16666666666666666,0.05,0.07692307692307691,2831,5,19,1,0.998249299719888,0.8,1.0,0.888888888888889,2831,5,0,20
Q99.800,21.886287788391083,0.9919467787114846,0.0,0.0,0.0,2833,3,20,0,0.9919467787114846,0.0,0.0,0.0,2833,3,20,0
Q99.900,31.939916543960642,0.992296918767507,0.0,0.0,0.0,2834,2,20,0,0.992296918767507,0.0,0.0,0.0,2834,2,20,0
Q100.000,41.84105682373047,0.9929971988795518,1.0,0.0,0.0,2836,0,20,0,0.9929971988795518,1.0,0.0,0.0,2836,0,20,0
Qbest,11.89445686340332,0.9912464985994398,0.3684210526315789,0.35,0.358974358974359,2824,12,13,7,0.9957983193277311,0.625,1.0,0.7692307692307693,2824,12,0,20
