,tau,Accuracy,Precision,Recall,F1,tn,fp,fn,tp,Accuracy_PA,Precision_PA,Recall_PA,F1_PA,tn_PA,fp_PA,fn_PA,tp_PA
Q90.000,0.07097585275769239,0.4338235294117647,0.011022657685241886,0.9,0.021778584392014518,1221,1615,2,18,0.43452380952380953,0.012232415902140673,1.0,0.02416918429003021,1221,1615,0,20
Q91.000,0.11744557909667525,0.44677871148459386,0.011278195488721804,0.9,0.022277227722772276,1258,1578,2,18,0.4474789915966387,0.012515644555694618,1.0,0.024721878862793572,1258,1578,0,20
Q92.000,0.3603255414962775,0.45588235294117646,0.011464968152866241,0.9,0.022641509433962263,1284,1552,2,18,0.4565826330532213,0.01272264631043257,1.0,0.025125628140703515,1284,1552,0,20
Q93.000,0.589044482111931,0.46183473389355745,0.01159047005795235,0.9,0.022886204704386525,1301,1535,2,18,0.46253501400560226,0.012861736334405145,1.0,0.025396825396825393,1301,1535,0,20
Q94.000,0.6159089207649232,0.4639355742296919,0.011635423400129283,0.9,0.022973835354179965,1307,1529,2,18,0.4646358543417367,0.012911555842479019,1.0,0.025493945188017845,1307,1529,0,20
Q95.000,0.7196991652250311,0.47163865546218486,0.01180327868852459,0.9,0.02330097087378641,1329,1507,2,18,0.4723389355742297,0.01309757694826457,1.0,0.025856496444731737,1329,1507,0,20
Q96.000,1.6982433605194107,0.47689075630252103,0.011920529801324504,0.9,0.023529411764705885,1344,1492,2,18,0.47759103641456585,0.013227513227513227,1.0,0.02610966057441253,1344,1492,0,20
Q97.000,1.875160067081453,0.4796918767507003,0.011984021304926764,0.9,0.02365308804204993,1352,1484,2,18,0.4803921568627451,0.013297872340425532,1.0,0.026246719160104987,1352,1484,0,20
Q98.000,2.8445612955094526,0.8042717086834734,0.028021015761821366,0.8,0.05414551607445008,2281,555,4,16,0.805672268907563,0.034782608695652174,1.0,0.06722689075630252,2281,555,0,20
Q99.000,4.778543596267708,0.8627450980392157,0.032663316582914576,0.65,0.06220095693779905,2451,385,7,13,0.8651960784313726,0.04938271604938271,1.0,0.09411764705882353,2451,385,0,20
Q100.000,41.84105682373047,0.9929971988795518,1.0,0.0,0.0,2836,0,20,0,0.9929971988795518,1.0,0.0,0.0,2836,0,20,0
